"iteration","training-loss","Grouped runs - lm-loss-training/lm loss__MIN","Grouped runs - lm-loss-training/lm loss__MAX"
"288","5.779221534729004","5.779221534729004","5.779221534729004"
"289","5.829556465148926","5.829556465148926","5.829556465148926"
"290","5.795158386230469","5.795158386230469","5.795158386230469"
"291","5.7633748054504395","5.7633748054504395","5.7633748054504395"
"292","5.7838897705078125","5.7838897705078125","5.7838897705078125"
"293","5.764105319976807","5.764105319976807","5.764105319976807"
"294","5.795492649078369","5.795492649078369","5.795492649078369"
"295","5.767444610595703","5.767444610595703","5.767444610595703"
"296","5.7782883644104","5.7782883644104","5.7782883644104"
"297","5.754384994506836","5.754384994506836","5.754384994506836"
"298","5.769439697265625","5.769439697265625","5.769439697265625"
"299","5.7547807693481445","5.7547807693481445","5.7547807693481445"
"300","5.739423751831055","5.739423751831055","5.739423751831055"
"301","5.7368268966674805","5.7368268966674805","5.7368268966674805"
"302","5.745640277862549","5.745640277862549","5.745640277862549"
"303","5.7465901374816895","5.7465901374816895","5.7465901374816895"
"304","5.719605922698975","5.719605922698975","5.719605922698975"
"305","5.731295108795166","5.731295108795166","5.731295108795166"
"306","5.7063093185424805","5.7063093185424805","5.7063093185424805"
"307","5.693549156188965","5.693549156188965","5.693549156188965"
"308","5.700350761413574","5.700350761413574","5.700350761413574"
"309","5.6992316246032715","5.6992316246032715","5.6992316246032715"
"310","5.707840919494629","5.707840919494629","5.707840919494629"
"311","5.686837673187256","5.686837673187256","5.686837673187256"
"312","5.685687065124512","5.685687065124512","5.685687065124512"
"313","5.717948913574219","5.717948913574219","5.717948913574219"
"314","5.684195518493652","5.684195518493652","5.684195518493652"
"315","5.660778045654297","5.660778045654297","5.660778045654297"
"316","5.669617176055908","5.669617176055908","5.669617176055908"
"317","5.694696426391602","5.694696426391602","5.694696426391602"
"318","5.673241138458252","5.673241138458252","5.673241138458252"
"319","5.694903373718262","5.694903373718262","5.694903373718262"
"320","5.662139892578125","5.662139892578125","5.662139892578125"
"321","5.677595615386963","5.677595615386963","5.677595615386963"
"322","5.702919006347656","5.702919006347656","5.702919006347656"
"323","5.652987957000732","5.652987957000732","5.652987957000732"
"324","5.6522722244262695","5.6522722244262695","5.6522722244262695"
"325","5.635394096374512","5.635394096374512","5.635394096374512"
"326","5.66328239440918","5.66328239440918","5.66328239440918"
"327","5.647521495819092","5.647521495819092","5.647521495819092"
"328","5.657827854156494","5.657827854156494","5.657827854156494"
"329","5.639321327209473","5.639321327209473","5.639321327209473"
"330","5.613251686096191","5.613251686096191","5.613251686096191"
"331","5.624744415283203","5.624744415283203","5.624744415283203"
"332","5.66220760345459","5.66220760345459","5.66220760345459"
"333","5.602200984954834","5.602200984954834","5.602200984954834"
"334","5.590914249420166","5.590914249420166","5.590914249420166"
"335","5.5782318115234375","5.5782318115234375","5.5782318115234375"
"336","5.603942394256592","5.603942394256592","5.603942394256592"
"337","5.6188554763793945","5.6188554763793945","5.6188554763793945"
"338","5.628210544586182","5.628210544586182","5.628210544586182"
"339","5.595705986022949","5.595705986022949","5.595705986022949"
"340","5.57859468460083","5.57859468460083","5.57859468460083"
"341","5.597539901733398","5.597539901733398","5.597539901733398"
"342","5.590721130371094","5.590721130371094","5.590721130371094"
"343","5.553655624389648","5.553655624389648","5.553655624389648"
"344","5.564802169799805","5.564802169799805","5.564802169799805"
"345","5.564996719360352","5.564996719360352","5.564996719360352"
"346","5.541534900665283","5.541534900665283","5.541534900665283"
"347","5.540753364562988","5.540753364562988","5.540753364562988"
"348","5.577081680297852","5.577081680297852","5.577081680297852"
"349","5.541748046875","5.541748046875","5.541748046875"
"350","5.544754981994629","5.544754981994629","5.544754981994629"
"351","5.541930198669434","5.541930198669434","5.541930198669434"
"352","5.532195091247559","5.532195091247559","5.532195091247559"
"353","5.51544713973999","5.51544713973999","5.51544713973999"
"354","5.523724555969238","5.523724555969238","5.523724555969238"
"355","5.506186485290527","5.506186485290527","5.506186485290527"
"356","5.523170471191406","5.523170471191406","5.523170471191406"
"357","5.525439739227295","5.525439739227295","5.525439739227295"
"358","5.490771293640137","5.490771293640137","5.490771293640137"
"359","5.483391761779785","5.483391761779785","5.483391761779785"
"360","5.501465797424316","5.501465797424316","5.501465797424316"
"361","5.464854717254639","5.464854717254639","5.464854717254639"
"362","5.485987186431885","5.485987186431885","5.485987186431885"
"363","5.490021705627441","5.490021705627441","5.490021705627441"
"364","5.449749946594238","5.449749946594238","5.449749946594238"
"365","5.471324920654297","5.471324920654297","5.471324920654297"
"366","5.469694137573242","5.469694137573242","5.469694137573242"
"367","5.454174995422363","5.454174995422363","5.454174995422363"
"368","5.449331760406494","5.449331760406494","5.449331760406494"
"369","5.44224214553833","5.44224214553833","5.44224214553833"
"370","5.432500839233398","5.432500839233398","5.432500839233398"
"371","5.41581916809082","5.41581916809082","5.41581916809082"
"372","5.460541725158691","5.460541725158691","5.460541725158691"
"373","5.430489540100098","5.430489540100098","5.430489540100098"
"374","5.428689002990723","5.428689002990723","5.428689002990723"
"375","5.430965423583984","5.430965423583984","5.430965423583984"
"376","5.404485702514648","5.404485702514648","5.404485702514648"
"377","5.42543363571167","5.42543363571167","5.42543363571167"
