"iteration","training-loss","Mistral-7b-VE-okazaki-lab-cc-a100-16node-128gpu-4096s-BS=1024-LR=1e-4-MINLR=3.3e-6-WARMUP=1000-WD=0.1-GC=1 - training/loss__MIN","Mistral-7b-VE-okazaki-lab-cc-a100-16node-128gpu-4096s-BS=1024-LR=1e-4-MINLR=3.3e-6-WARMUP=1000-WD=0.1-GC=1 - training/loss__MAX"
"11361","1.6127936840057373","1.6127936840057373","1.6127936840057373"
"11362","1.6136246919631958","1.6136246919631958","1.6136246919631958"
"11363","1.6060432195663452","1.6060432195663452","1.6060432195663452"
"11364","1.6095987558364868","1.6095987558364868","1.6095987558364868"
"11365","1.6290644407272339","1.6290644407272339","1.6290644407272339"
"11366","1.615606665611267","1.615606665611267","1.615606665611267"
"11367","1.635119915008545","1.635119915008545","1.635119915008545"
"11368","1.637681245803833","1.637681245803833","1.637681245803833"
"11369","1.6316566467285156","1.6316566467285156","1.6316566467285156"
"11370","1.6172137260437012","1.6172137260437012","1.6172137260437012"
"11371","1.60999596118927","1.60999596118927","1.60999596118927"
"11372","1.6122820377349854","1.6122820377349854","1.6122820377349854"
"11373","1.6291857957839966","1.6291857957839966","1.6291857957839966"
"11374","1.636758804321289","1.636758804321289","1.636758804321289"
"11375","1.6145833730697632","1.6145833730697632","1.6145833730697632"
"11376","1.6179057359695435","1.6179057359695435","1.6179057359695435"
"11377","1.6181867122650146","1.6181867122650146","1.6181867122650146"
"11378","1.6108143329620361","1.6108143329620361","1.6108143329620361"
"11379","1.615730881690979","1.615730881690979","1.615730881690979"
"11380","1.6050971746444702","1.6050971746444702","1.6050971746444702"
"11381","1.6154872179031372","1.6154872179031372","1.6154872179031372"
"11382","1.603021502494812","1.603021502494812","1.603021502494812"
"11383","1.6247327327728271","1.6247327327728271","1.6247327327728271"
"11384","1.6083718538284302","1.6083718538284302","1.6083718538284302"
"11385","1.6283797025680542","1.6283797025680542","1.6283797025680542"
"11386","1.624669075012207","1.624669075012207","1.624669075012207"
"11387","1.6220386028289795","1.6220386028289795","1.6220386028289795"
"11388","1.6330057382583618","1.6330057382583618","1.6330057382583618"
"11389","1.6209615468978882","1.6209615468978882","1.6209615468978882"
"11390","1.6311936378479004","1.6311936378479004","1.6311936378479004"
"11391","1.6043050289154053","1.6043050289154053","1.6043050289154053"
"11392","1.6363866329193115","1.6363866329193115","1.6363866329193115"
"11393","1.6245313882827759","1.6245313882827759","1.6245313882827759"
"11394","1.61586332321167","1.61586332321167","1.61586332321167"
"11395","1.6386780738830566","1.6386780738830566","1.6386780738830566"
"11396","1.6140928268432617","1.6140928268432617","1.6140928268432617"
"11397","1.6197954416275024","1.6197954416275024","1.6197954416275024"
"11398","1.6234893798828125","1.6234893798828125","1.6234893798828125"
"11399","1.6422150135040283","1.6422150135040283","1.6422150135040283"
"11400","1.6114603281021118","1.6114603281021118","1.6114603281021118"
"11401","1.6257638931274414","1.6257638931274414","1.6257638931274414"
"11402","1.6012768745422363","1.6012768745422363","1.6012768745422363"
"11403","1.6174570322036743","1.6174570322036743","1.6174570322036743"
"11404","1.6072940826416016","1.6072940826416016","1.6072940826416016"
"11405","1.6243098974227905","1.6243098974227905","1.6243098974227905"
"11406","1.6143739223480225","1.6143739223480225","1.6143739223480225"
"11407","1.6191600561141968","1.6191600561141968","1.6191600561141968"
"11408","1.6181036233901978","1.6181036233901978","1.6181036233901978"
"11409","1.6274127960205078","1.6274127960205078","1.6274127960205078"
"11410","1.6168663501739502","1.6168663501739502","1.6168663501739502"
"11411","1.6112663745880127","1.6112663745880127","1.6112663745880127"
"11412","1.637750506401062","1.637750506401062","1.637750506401062"
"11413","1.6145278215408325","1.6145278215408325","1.6145278215408325"
"11414","1.6197746992111206","1.6197746992111206","1.6197746992111206"
"11415","1.6144599914550781","1.6144599914550781","1.6144599914550781"
"11416","1.609095811843872","1.609095811843872","1.609095811843872"
"11417","1.6164377927780151","1.6164377927780151","1.6164377927780151"
"11418","1.6161956787109375","1.6161956787109375","1.6161956787109375"
"11419","1.6022285223007202","1.6022285223007202","1.6022285223007202"
"11420","1.6108003854751587","1.6108003854751587","1.6108003854751587"
"11421","1.6286916732788086","1.6286916732788086","1.6286916732788086"
"11422","1.6096675395965576","1.6096675395965576","1.6096675395965576"
"11423","1.6184695959091187","1.6184695959091187","1.6184695959091187"
"11424","1.6231837272644043","1.6231837272644043","1.6231837272644043"
"11425","1.6365605592727661","1.6365605592727661","1.6365605592727661"
"11426","1.601094365119934","1.601094365119934","1.601094365119934"
"11427","1.6150606870651245","1.6150606870651245","1.6150606870651245"
"11428","1.625631332397461","1.625631332397461","1.625631332397461"
"11429","1.6145356893539429","1.6145356893539429","1.6145356893539429"
"11430","1.6048130989074707","1.6048130989074707","1.6048130989074707"
"11431","1.62404465675354","1.62404465675354","1.62404465675354"
"11432","1.5922716856002808","1.5922716856002808","1.5922716856002808"
"11433","1.6214772462844849","1.6214772462844849","1.6214772462844849"
"11434","1.6035511493682861","1.6035511493682861","1.6035511493682861"
"11435","1.627901315689087","1.627901315689087","1.627901315689087"
"11436","1.6144157648086548","1.6144157648086548","1.6144157648086548"
"11437","1.6138745546340942","1.6138745546340942","1.6138745546340942"
"11438","1.6149882078170776","1.6149882078170776","1.6149882078170776"
"11439","1.6154719591140747","1.6154719591140747","1.6154719591140747"
"11440","1.6090922355651855","1.6090922355651855","1.6090922355651855"
"11441","1.6190595626831055","1.6190595626831055","1.6190595626831055"
"11442","1.6331897974014282","1.6331897974014282","1.6331897974014282"
"11443","1.6056712865829468","1.6056712865829468","1.6056712865829468"
"11444","1.6247832775115967","1.6247832775115967","1.6247832775115967"
"11445","1.6399285793304443","1.6399285793304443","1.6399285793304443"
"11446","1.6204049587249756","1.6204049587249756","1.6204049587249756"
"11447","1.6460320949554443","1.6460320949554443","1.6460320949554443"
"11448","1.6172674894332886","1.6172674894332886","1.6172674894332886"
"11449","1.6295037269592285","1.6295037269592285","1.6295037269592285"
"11450","1.6059973239898682","1.6059973239898682","1.6059973239898682"
"11451","1.604876160621643","1.604876160621643","1.604876160621643"
"11452","1.6226705312728882","1.6226705312728882","1.6226705312728882"
"11453","1.6114472150802612","1.6114472150802612","1.6114472150802612"
"11454","1.6219115257263184","1.6219115257263184","1.6219115257263184"
"11455","1.6382391452789307","1.6382391452789307","1.6382391452789307"
"11456","1.612267255783081","1.612267255783081","1.612267255783081"
"11457","1.6061679124832153","1.6061679124832153","1.6061679124832153"
"11458","1.622338891029358","1.622338891029358","1.622338891029358"
"11459","1.593988299369812","1.593988299369812","1.593988299369812"
"11460","1.5994597673416138","1.5994597673416138","1.5994597673416138"
"11461","1.6176517009735107","1.6176517009735107","1.6176517009735107"
"11462","1.6259156465530396","1.6259156465530396","1.6259156465530396"
"11463","1.6180000305175781","1.6180000305175781","1.6180000305175781"
"11464","1.6223562955856323","1.6223562955856323","1.6223562955856323"
"11465","1.61674165725708","1.61674165725708","1.61674165725708"
"11466","1.6180473566055298","1.6180473566055298","1.6180473566055298"
"11467","1.6123813390731812","1.6123813390731812","1.6123813390731812"
"11468","1.6025999784469604","1.6025999784469604","1.6025999784469604"
"11469","1.602046012878418","1.602046012878418","1.602046012878418"
"11470","1.6073167324066162","1.6073167324066162","1.6073167324066162"
"11471","1.6423163414001465","1.6423163414001465","1.6423163414001465"
"11472","1.6216927766799927","1.6216927766799927","1.6216927766799927"
"11473","1.6066169738769531","1.6066169738769531","1.6066169738769531"
"11474","1.594746470451355","1.594746470451355","1.594746470451355"
"11475","1.6124649047851562","1.6124649047851562","1.6124649047851562"
"11476","1.635934829711914","1.635934829711914","1.635934829711914"
"11477","1.602465271949768","1.602465271949768","1.602465271949768"
"11478","1.6295597553253174","1.6295597553253174","1.6295597553253174"
"11479","1.62002432346344","1.62002432346344","1.62002432346344"
"11480","1.6311801671981812","1.6311801671981812","1.6311801671981812"
"11481","1.6076279878616333","1.6076279878616333","1.6076279878616333"
"11482","1.6179019212722778","1.6179019212722778","1.6179019212722778"
"11483","1.5966391563415527","1.5966391563415527","1.5966391563415527"
"11484","1.6181858777999878","1.6181858777999878","1.6181858777999878"
"11485","1.5974538326263428","1.5974538326263428","1.5974538326263428"
"11486","1.6055771112442017","1.6055771112442017","1.6055771112442017"
"11487","1.6148051023483276","1.6148051023483276","1.6148051023483276"
"11488","1.5901685953140259","1.5901685953140259","1.5901685953140259"
"11489","1.6272225379943848","1.6272225379943848","1.6272225379943848"
"11490","1.599880337715149","1.599880337715149","1.599880337715149"
"11491","1.627881407737732","1.627881407737732","1.627881407737732"
"11492","1.6221516132354736","1.6221516132354736","1.6221516132354736"
"11493","1.604169487953186","1.604169487953186","1.604169487953186"
"11494","1.6136958599090576","1.6136958599090576","1.6136958599090576"
"11495","1.6180131435394287","1.6180131435394287","1.6180131435394287"
"11496","1.6327922344207764","1.6327922344207764","1.6327922344207764"
"11497","1.6069297790527344","1.6069297790527344","1.6069297790527344"
"11498","1.5978350639343262","1.5978350639343262","1.5978350639343262"
"11499","1.6178014278411865","1.6178014278411865","1.6178014278411865"
"11500","1.6208901405334473","1.6208901405334473","1.6208901405334473"
"11501","1.6225745677947998","1.6225745677947998","1.6225745677947998"
"11502","1.622924566268921","1.622924566268921","1.622924566268921"
"11503","1.6230278015136719","1.6230278015136719","1.6230278015136719"
"11504","1.6349127292633057","1.6349127292633057","1.6349127292633057"
"11505","1.6268478631973267","1.6268478631973267","1.6268478631973267"
"11506","1.6360009908676147","1.6360009908676147","1.6360009908676147"
"11507","1.610646367073059","1.610646367073059","1.610646367073059"
"11508","1.6228175163269043","1.6228175163269043","1.6228175163269043"
"11509","1.623624563217163","1.623624563217163","1.623624563217163"
"11510","1.6117457151412964","1.6117457151412964","1.6117457151412964"
"11511","1.612553596496582","1.612553596496582","1.612553596496582"
"11512","1.5970548391342163","1.5970548391342163","1.5970548391342163"
"11513","1.6076302528381348","1.6076302528381348","1.6076302528381348"
"11514","1.6202318668365479","1.6202318668365479","1.6202318668365479"
"11515","1.6217960119247437","1.6217960119247437","1.6217960119247437"
"11516","1.6155537366867065","1.6155537366867065","1.6155537366867065"
"11517","1.6437690258026123","1.6437690258026123","1.6437690258026123"
"11518","1.6279442310333252","1.6279442310333252","1.6279442310333252"
"11519","1.6378066539764404","1.6378066539764404","1.6378066539764404"
"11520","1.6310391426086426","1.6310391426086426","1.6310391426086426"
"11521","1.6365740299224854","1.6365740299224854","1.6365740299224854"
"11522","1.6134909391403198","1.6134909391403198","1.6134909391403198"
"11523","1.6214669942855835","1.6214669942855835","1.6214669942855835"
"11524","1.633935809135437","1.633935809135437","1.633935809135437"
"11525","1.632911205291748","1.632911205291748","1.632911205291748"
"11526","1.6099152565002441","1.6099152565002441","1.6099152565002441"
"11527","1.6409200429916382","1.6409200429916382","1.6409200429916382"
"11528","1.6251888275146484","1.6251888275146484","1.6251888275146484"
"11529","1.6245222091674805","1.6245222091674805","1.6245222091674805"
"11530","1.612597942352295","1.612597942352295","1.612597942352295"
"11531","1.6190783977508545","1.6190783977508545","1.6190783977508545"
"11532","1.6310173273086548","1.6310173273086548","1.6310173273086548"
"11533","1.6064057350158691","1.6064057350158691","1.6064057350158691"
"11534","1.6216708421707153","1.6216708421707153","1.6216708421707153"
"11535","1.6114000082015991","1.6114000082015991","1.6114000082015991"
"11536","1.6161912679672241","1.6161912679672241","1.6161912679672241"
"11537","1.5937315225601196","1.5937315225601196","1.5937315225601196"
"11538","1.6201481819152832","1.6201481819152832","1.6201481819152832"
"11539","1.608762264251709","1.608762264251709","1.608762264251709"
"11540","1.6108111143112183","1.6108111143112183","1.6108111143112183"
"11541","1.6323790550231934","1.6323790550231934","1.6323790550231934"
"11542","1.6255394220352173","1.6255394220352173","1.6255394220352173"
"11543","1.6264947652816772","1.6264947652816772","1.6264947652816772"
"11544","1.5934433937072754","1.5934433937072754","1.5934433937072754"
"11545","1.6199719905853271","1.6199719905853271","1.6199719905853271"
"11546","1.6245944499969482","1.6245944499969482","1.6245944499969482"
"11547","1.6022824048995972","1.6022824048995972","1.6022824048995972"
"11548","1.6099882125854492","1.6099882125854492","1.6099882125854492"
"11549","1.6087777614593506","1.6087777614593506","1.6087777614593506"
"11550","1.6304329633712769","1.6304329633712769","1.6304329633712769"
"11551","1.6119273900985718","1.6119273900985718","1.6119273900985718"
"11552","1.6045732498168945","1.6045732498168945","1.6045732498168945"
"11553","1.6118521690368652","1.6118521690368652","1.6118521690368652"
"11554","1.6197758913040161","1.6197758913040161","1.6197758913040161"
"11555","1.608004093170166","1.608004093170166","1.608004093170166"
"11556","1.6191129684448242","1.6191129684448242","1.6191129684448242"
"11557","1.6238573789596558","1.6238573789596558","1.6238573789596558"
"11558","1.626969575881958","1.626969575881958","1.626969575881958"
"11559","1.629655361175537","1.629655361175537","1.629655361175537"
"11560","1.626109004020691","1.626109004020691","1.626109004020691"
"11561","1.6230790615081787","1.6230790615081787","1.6230790615081787"
"11562","1.6076072454452515","1.6076072454452515","1.6076072454452515"
"11563","1.6030068397521973","1.6030068397521973","1.6030068397521973"
"11564","1.6104804277420044","1.6104804277420044","1.6104804277420044"
"11565","1.6168231964111328","1.6168231964111328","1.6168231964111328"
"11566","1.6083821058273315","1.6083821058273315","1.6083821058273315"
"11567","1.6213141679763794","1.6213141679763794","1.6213141679763794"
"11568","1.615538477897644","1.615538477897644","1.615538477897644"
"11569","1.6055335998535156","1.6055335998535156","1.6055335998535156"
"11570","1.6221503019332886","1.6221503019332886","1.6221503019332886"
"11571","1.633314609527588","1.633314609527588","1.633314609527588"
"11572","1.6267367601394653","1.6267367601394653","1.6267367601394653"
"11573","1.6173532009124756","1.6173532009124756","1.6173532009124756"
"11574","1.616726279258728","1.616726279258728","1.616726279258728"
"11575","1.630834698677063","1.630834698677063","1.630834698677063"
"11576","1.6206321716308594","1.6206321716308594","1.6206321716308594"
"11577","1.630382776260376","1.630382776260376","1.630382776260376"
"11578","1.6038239002227783","1.6038239002227783","1.6038239002227783"
"11579","1.6197357177734375","1.6197357177734375","1.6197357177734375"
"11580","1.6205400228500366","1.6205400228500366","1.6205400228500366"
"11581","1.6365571022033691","1.6365571022033691","1.6365571022033691"
"11582","1.611492395401001","1.611492395401001","1.611492395401001"
"11583","1.6135156154632568","1.6135156154632568","1.6135156154632568"
"11584","1.6133854389190674","1.6133854389190674","1.6133854389190674"
"11585","1.6202789545059204","1.6202789545059204","1.6202789545059204"
"11586","1.6195549964904785","1.6195549964904785","1.6195549964904785"
"11587","1.6173291206359863","1.6173291206359863","1.6173291206359863"
"11588","1.6216535568237305","1.6216535568237305","1.6216535568237305"
"11589","1.6094352006912231","1.6094352006912231","1.6094352006912231"
"11590","1.6311604976654053","1.6311604976654053","1.6311604976654053"
"11591","1.6043211221694946","1.6043211221694946","1.6043211221694946"
"11592","1.6316145658493042","1.6316145658493042","1.6316145658493042"
"11593","1.6290584802627563","1.6290584802627563","1.6290584802627563"
"11594","1.6167280673980713","1.6167280673980713","1.6167280673980713"
"11595","1.59761381149292","1.59761381149292","1.59761381149292"
"11596","1.6130540370941162","1.6130540370941162","1.6130540370941162"
"11597","1.623165488243103","1.623165488243103","1.623165488243103"
"11598","1.6194878816604614","1.6194878816604614","1.6194878816604614"
"11599","1.6154506206512451","1.6154506206512451","1.6154506206512451"
"11600","1.617516279220581","1.617516279220581","1.617516279220581"
"11601","1.6262544393539429","1.6262544393539429","1.6262544393539429"
"11602","1.6132574081420898","1.6132574081420898","1.6132574081420898"
"11603","1.6027657985687256","1.6027657985687256","1.6027657985687256"
"11604","1.6175144910812378","1.6175144910812378","1.6175144910812378"
"11605","1.6050351858139038","1.6050351858139038","1.6050351858139038"
"11606","1.6318612098693848","1.6318612098693848","1.6318612098693848"
"11607","1.6203349828720093","1.6203349828720093","1.6203349828720093"
"11608","1.6170532703399658","1.6170532703399658","1.6170532703399658"
"11609","1.6140556335449219","1.6140556335449219","1.6140556335449219"
"11610","1.621030569076538","1.621030569076538","1.621030569076538"
"11611","1.6178141832351685","1.6178141832351685","1.6178141832351685"
"11612","1.612579345703125","1.612579345703125","1.612579345703125"
"11613","1.603696346282959","1.603696346282959","1.603696346282959"
"11614","1.6202120780944824","1.6202120780944824","1.6202120780944824"
"11615","1.6046432256698608","1.6046432256698608","1.6046432256698608"
"11616","1.6349775791168213","1.6349775791168213","1.6349775791168213"
"11617","1.6299259662628174","1.6299259662628174","1.6299259662628174"
"11618","1.614806890487671","1.614806890487671","1.614806890487671"
"11619","1.6248583793640137","1.6248583793640137","1.6248583793640137"
"11620","1.6139860153198242","1.6139860153198242","1.6139860153198242"
"11621","1.6219121217727661","1.6219121217727661","1.6219121217727661"
"11622","1.6203798055648804","1.6203798055648804","1.6203798055648804"
"11623","1.6200056076049805","1.6200056076049805","1.6200056076049805"
"11624","1.610337495803833","1.610337495803833","1.610337495803833"
"11625","1.6094483137130737","1.6094483137130737","1.6094483137130737"
"11626","1.6118243932724","1.6118243932724","1.6118243932724"
"11627","1.620208501815796","1.620208501815796","1.620208501815796"
"11628","1.632477879524231","1.632477879524231","1.632477879524231"
"11629","1.600164771080017","1.600164771080017","1.600164771080017"
"11630","1.6237964630126953","1.6237964630126953","1.6237964630126953"
"11631","1.6064847707748413","1.6064847707748413","1.6064847707748413"
"11632","1.619667887687683","1.619667887687683","1.619667887687683"
"11633","1.6143627166748047","1.6143627166748047","1.6143627166748047"
"11634","1.6134483814239502","1.6134483814239502","1.6134483814239502"
"11635","1.6325713396072388","1.6325713396072388","1.6325713396072388"
"11636","1.6279959678649902","1.6279959678649902","1.6279959678649902"
"11637","1.6077827215194702","1.6077827215194702","1.6077827215194702"
"11638","1.609861969947815","1.609861969947815","1.609861969947815"
"11639","1.6140899658203125","1.6140899658203125","1.6140899658203125"
"11640","1.631285309791565","1.631285309791565","1.631285309791565"
"11641","1.611636757850647","1.611636757850647","1.611636757850647"
"11642","1.633536696434021","1.633536696434021","1.633536696434021"
"11643","1.6013363599777222","1.6013363599777222","1.6013363599777222"
"11644","1.6228744983673096","1.6228744983673096","1.6228744983673096"
"11645","1.6080580949783325","1.6080580949783325","1.6080580949783325"
"11646","1.6283364295959473","1.6283364295959473","1.6283364295959473"
"11647","1.606105089187622","1.606105089187622","1.606105089187622"
"11648","1.610204815864563","1.610204815864563","1.610204815864563"
"11649","1.6114435195922852","1.6114435195922852","1.6114435195922852"
"11650","1.6227366924285889","1.6227366924285889","1.6227366924285889"
"11651","1.619620680809021","1.619620680809021","1.619620680809021"
"11652","1.5972014665603638","1.5972014665603638","1.5972014665603638"
"11653","1.6021230220794678","1.6021230220794678","1.6021230220794678"
"11654","1.6185393333435059","1.6185393333435059","1.6185393333435059"
"11655","1.620071530342102","1.620071530342102","1.620071530342102"
"11656","1.622481346130371","1.622481346130371","1.622481346130371"
"11657","1.6193170547485352","1.6193170547485352","1.6193170547485352"
"11658","1.609926700592041","1.609926700592041","1.609926700592041"
"11659","1.615917444229126","1.615917444229126","1.615917444229126"
"11660","1.6093279123306274","1.6093279123306274","1.6093279123306274"
"11661","1.6039974689483643","1.6039974689483643","1.6039974689483643"
"11662","1.6300467252731323","1.6300467252731323","1.6300467252731323"
"11663","1.6049859523773193","1.6049859523773193","1.6049859523773193"
"11664","1.5961354970932007","1.5961354970932007","1.5961354970932007"
"11665","1.6168417930603027","1.6168417930603027","1.6168417930603027"
"11666","1.6283868551254272","1.6283868551254272","1.6283868551254272"
"11667","1.6140449047088623","1.6140449047088623","1.6140449047088623"
"11668","1.6361932754516602","1.6361932754516602","1.6361932754516602"
"11669","1.6054354906082153","1.6054354906082153","1.6054354906082153"
"11670","1.6146681308746338","1.6146681308746338","1.6146681308746338"
"11671","1.6195639371871948","1.6195639371871948","1.6195639371871948"
"11672","1.618028163909912","1.618028163909912","1.618028163909912"
"11673","1.614723801612854","1.614723801612854","1.614723801612854"
"11674","1.624877691268921","1.624877691268921","1.624877691268921"
"11675","1.6144983768463135","1.6144983768463135","1.6144983768463135"
"11676","1.6294580698013306","1.6294580698013306","1.6294580698013306"
"11677","1.609879732131958","1.609879732131958","1.609879732131958"
"11678","1.6164932250976562","1.6164932250976562","1.6164932250976562"
"11679","1.6405055522918701","1.6405055522918701","1.6405055522918701"
"11680","1.6285889148712158","1.6285889148712158","1.6285889148712158"
"11681","1.626521110534668","1.626521110534668","1.626521110534668"
"11682","1.6239832639694214","1.6239832639694214","1.6239832639694214"
"11683","1.622840166091919","1.622840166091919","1.622840166091919"
"11684","1.616533637046814","1.616533637046814","1.616533637046814"
"11685","1.6321558952331543","1.6321558952331543","1.6321558952331543"
"11686","1.6202387809753418","1.6202387809753418","1.6202387809753418"
"11687","1.6288775205612183","1.6288775205612183","1.6288775205612183"
"11688","1.6325490474700928","1.6325490474700928","1.6325490474700928"
"11689","1.6177150011062622","1.6177150011062622","1.6177150011062622"
"11690","1.619164228439331","1.619164228439331","1.619164228439331"
"11691","1.6132224798202515","1.6132224798202515","1.6132224798202515"
"11692","1.6000933647155762","1.6000933647155762","1.6000933647155762"
"11693","1.616790533065796","1.616790533065796","1.616790533065796"
"11694","1.6362818479537964","1.6362818479537964","1.6362818479537964"
"11695","1.6006665229797363","1.6006665229797363","1.6006665229797363"
"11696","1.6185052394866943","1.6185052394866943","1.6185052394866943"
"11697","1.5975022315979004","1.5975022315979004","1.5975022315979004"
"11698","1.616927981376648","1.616927981376648","1.616927981376648"
"11699","1.6174921989440918","1.6174921989440918","1.6174921989440918"
"11700","1.6365803480148315","1.6365803480148315","1.6365803480148315"
"11701","1.5890084505081177","1.5890084505081177","1.5890084505081177"
"11702","1.6209731101989746","1.6209731101989746","1.6209731101989746"
"11703","1.606183409690857","1.606183409690857","1.606183409690857"
"11704","1.6043291091918945","1.6043291091918945","1.6043291091918945"
"11705","1.6223775148391724","1.6223775148391724","1.6223775148391724"
"11706","1.6085691452026367","1.6085691452026367","1.6085691452026367"
"11707","1.6013134717941284","1.6013134717941284","1.6013134717941284"
"11708","1.6197137832641602","1.6197137832641602","1.6197137832641602"
"11709","1.6056455373764038","1.6056455373764038","1.6056455373764038"
"11710","1.615134358406067","1.615134358406067","1.615134358406067"
"11711","1.6094051599502563","1.6094051599502563","1.6094051599502563"
"11712","1.6132183074951172","1.6132183074951172","1.6132183074951172"
"11713","1.6052361726760864","1.6052361726760864","1.6052361726760864"
"11714","1.6216405630111694","1.6216405630111694","1.6216405630111694"
"11715","1.6109113693237305","1.6109113693237305","1.6109113693237305"
"11716","1.6284949779510498","1.6284949779510498","1.6284949779510498"
"11717","1.634570837020874","1.634570837020874","1.634570837020874"
"11718","1.6150985956192017","1.6150985956192017","1.6150985956192017"
"11719","1.6193605661392212","1.6193605661392212","1.6193605661392212"
"11720","1.6162668466567993","1.6162668466567993","1.6162668466567993"
"11721","1.6281145811080933","1.6281145811080933","1.6281145811080933"
"11722","1.6150472164154053","1.6150472164154053","1.6150472164154053"
"11723","1.596816897392273","1.596816897392273","1.596816897392273"
"11724","1.6125813722610474","1.6125813722610474","1.6125813722610474"
"11725","1.621274471282959","1.621274471282959","1.621274471282959"
"11726","1.5762913227081299","1.5762913227081299","1.5762913227081299"
"11727","1.6151068210601807","1.6151068210601807","1.6151068210601807"
"11728","1.609471082687378","1.609471082687378","1.609471082687378"
"11729","1.623037576675415","1.623037576675415","1.623037576675415"
"11730","1.616549015045166","1.616549015045166","1.616549015045166"
"11731","1.5962727069854736","1.5962727069854736","1.5962727069854736"
"11732","1.6308860778808594","1.6308860778808594","1.6308860778808594"
"11733","1.6077122688293457","1.6077122688293457","1.6077122688293457"
"11734","1.6077557802200317","1.6077557802200317","1.6077557802200317"
"11735","1.6185181140899658","1.6185181140899658","1.6185181140899658"
"11736","1.6098573207855225","1.6098573207855225","1.6098573207855225"
"11737","1.60666024684906","1.60666024684906","1.60666024684906"
"11738","1.6164180040359497","1.6164180040359497","1.6164180040359497"
"11739","1.6101555824279785","1.6101555824279785","1.6101555824279785"
"11740","1.6221359968185425","1.6221359968185425","1.6221359968185425"
"11741","1.632914662361145","1.632914662361145","1.632914662361145"
"11742","1.6118634939193726","1.6118634939193726","1.6118634939193726"
"11743","1.612880825996399","1.612880825996399","1.612880825996399"
"11744","1.6171561479568481","1.6171561479568481","1.6171561479568481"
"11745","1.611238956451416","1.611238956451416","1.611238956451416"
"11746","1.6289869546890259","1.6289869546890259","1.6289869546890259"
"11747","1.6026514768600464","1.6026514768600464","1.6026514768600464"
"11748","1.6121655702590942","1.6121655702590942","1.6121655702590942"
"11749","1.6252305507659912","1.6252305507659912","1.6252305507659912"
"11750","1.6059101819992065","1.6059101819992065","1.6059101819992065"
"11751","1.607896089553833","1.607896089553833","1.607896089553833"
"11752","1.6251064538955688","1.6251064538955688","1.6251064538955688"
"11753","1.6193715333938599","1.6193715333938599","1.6193715333938599"
"11754","1.6256029605865479","1.6256029605865479","1.6256029605865479"
"11755","1.6057754755020142","1.6057754755020142","1.6057754755020142"
"11756","1.6056921482086182","1.6056921482086182","1.6056921482086182"
"11757","1.6145124435424805","1.6145124435424805","1.6145124435424805"
"11758","1.6186047792434692","1.6186047792434692","1.6186047792434692"
"11759","1.606230616569519","1.606230616569519","1.606230616569519"
"11760","1.619417667388916","1.619417667388916","1.619417667388916"
"11761","1.6122225522994995","1.6122225522994995","1.6122225522994995"
"11762","1.6236399412155151","1.6236399412155151","1.6236399412155151"
"11763","1.6072570085525513","1.6072570085525513","1.6072570085525513"
"11764","1.6266554594039917","1.6266554594039917","1.6266554594039917"
"11765","1.6069729328155518","1.6069729328155518","1.6069729328155518"
"11766","1.6052193641662598","1.6052193641662598","1.6052193641662598"
"11767","1.6217557191848755","1.6217557191848755","1.6217557191848755"
"11768","1.5893961191177368","1.5893961191177368","1.5893961191177368"
"11769","1.6287668943405151","1.6287668943405151","1.6287668943405151"
"11770","1.6051819324493408","1.6051819324493408","1.6051819324493408"
"11771","1.6226086616516113","1.6226086616516113","1.6226086616516113"
"11772","1.5985559225082397","1.5985559225082397","1.5985559225082397"
"11773","1.64482843875885","1.64482843875885","1.64482843875885"
"11774","1.625857949256897","1.625857949256897","1.625857949256897"
"11775","1.6119160652160645","1.6119160652160645","1.6119160652160645"
"11776","1.630300760269165","1.630300760269165","1.630300760269165"
"11777","1.6063508987426758","1.6063508987426758","1.6063508987426758"
"11778","1.6196155548095703","1.6196155548095703","1.6196155548095703"
"11779","1.6111228466033936","1.6111228466033936","1.6111228466033936"
"11780","1.615302562713623","1.615302562713623","1.615302562713623"
"11781","1.6161086559295654","1.6161086559295654","1.6161086559295654"
"11782","1.6136451959609985","1.6136451959609985","1.6136451959609985"
"11783","1.6094990968704224","1.6094990968704224","1.6094990968704224"
"11784","1.6112638711929321","1.6112638711929321","1.6112638711929321"
"11785","1.607508659362793","1.607508659362793","1.607508659362793"
"11786","1.6327143907546997","1.6327143907546997","1.6327143907546997"
"11787","1.614525556564331","1.614525556564331","1.614525556564331"
"11788","1.6015516519546509","1.6015516519546509","1.6015516519546509"
"11789","1.6059802770614624","1.6059802770614624","1.6059802770614624"
"11790","1.6069895029067993","1.6069895029067993","1.6069895029067993"
"11791","1.6022675037384033","1.6022675037384033","1.6022675037384033"
"11792","1.6061289310455322","1.6061289310455322","1.6061289310455322"
"11793","1.6274675130844116","1.6274675130844116","1.6274675130844116"
"11794","1.6115295886993408","1.6115295886993408","1.6115295886993408"
"11795","1.6034531593322754","1.6034531593322754","1.6034531593322754"
"11796","1.6211849451065063","1.6211849451065063","1.6211849451065063"
"11797","1.6068259477615356","1.6068259477615356","1.6068259477615356"
"11798","1.6036789417266846","1.6036789417266846","1.6036789417266846"
"11799","1.6056385040283203","1.6056385040283203","1.6056385040283203"
"11800","1.6146507263183594","1.6146507263183594","1.6146507263183594"
