"iteration","training-loss","llama-2-13b-base-extended-okazaki-lab-cc-a100-8node-64gpu-4096s-DP=8-TP=2-PP=4-BS=1024-LR=1e-4-MINLR=3.3e-6-WARMUP=1000-WD=0.1-GC=1-2023-11-06-02-41-24 - lm-loss-training/lm loss__MIN","llama-2-13b-base-extended-okazaki-lab-cc-a100-8node-64gpu-4096s-DP=8-TP=2-PP=4-BS=1024-LR=1e-4-MINLR=3.3e-6-WARMUP=1000-WD=0.1-GC=1-2023-11-06-02-41-24 - lm-loss-training/lm loss__MAX"
"14353","1.5519287586212158","1.5519287586212158","1.5519287586212158"
"14354","1.523924708366394","1.523924708366394","1.523924708366394"
"14355","1.5472242832183838","1.5472242832183838","1.5472242832183838"
"14356","1.5394597053527832","1.5394597053527832","1.5394597053527832"
"14357","1.5212620496749878","1.5212620496749878","1.5212620496749878"
"14358","1.5402690172195435","1.5402690172195435","1.5402690172195435"
"14359","1.5563006401062012","1.5563006401062012","1.5563006401062012"
"14360","1.5440258979797363","1.5440258979797363","1.5440258979797363"
"14361","1.54434072971344","1.54434072971344","1.54434072971344"
"14362","1.5305901765823364","1.5305901765823364","1.5305901765823364"
"14363","1.5483412742614746","1.5483412742614746","1.5483412742614746"
"14364","1.5327476263046265","1.5327476263046265","1.5327476263046265"
"14365","1.5318163633346558","1.5318163633346558","1.5318163633346558"
"14366","1.5440316200256348","1.5440316200256348","1.5440316200256348"
"14367","1.5450540781021118","1.5450540781021118","1.5450540781021118"
"14368","1.5471937656402588","1.5471937656402588","1.5471937656402588"
"14369","1.5513479709625244","1.5513479709625244","1.5513479709625244"
"14370","1.5348389148712158","1.5348389148712158","1.5348389148712158"
"14371","1.5163452625274658","1.5163452625274658","1.5163452625274658"
"14372","1.5264983177185059","1.5264983177185059","1.5264983177185059"
"14373","1.5465643405914307","1.5465643405914307","1.5465643405914307"
"14374","1.5542724132537842","1.5542724132537842","1.5542724132537842"
"14375","1.5247268676757812","1.5247268676757812","1.5247268676757812"
"14376","1.5394978523254395","1.5394978523254395","1.5394978523254395"
"14377","1.5391393899917603","1.5391393899917603","1.5391393899917603"
"14378","1.5403099060058594","1.5403099060058594","1.5403099060058594"
"14379","1.5369480848312378","1.5369480848312378","1.5369480848312378"
"14380","1.5480574369430542","1.5480574369430542","1.5480574369430542"
"14381","1.5461606979370117","1.5461606979370117","1.5461606979370117"
"14382","1.538783311843872","1.538783311843872","1.538783311843872"
"14383","1.5378652811050415","1.5378652811050415","1.5378652811050415"
"14384","1.5551886558532715","1.5551886558532715","1.5551886558532715"
"14385","1.5310850143432617","1.5310850143432617","1.5310850143432617"
"14386","1.5372661352157593","1.5372661352157593","1.5372661352157593"
"14387","1.5399633646011353","1.5399633646011353","1.5399633646011353"
"14388","1.551560401916504","1.551560401916504","1.551560401916504"
"14389","1.534430980682373","1.534430980682373","1.534430980682373"
"14390","1.5473463535308838","1.5473463535308838","1.5473463535308838"
"14391","1.5310817956924438","1.5310817956924438","1.5310817956924438"
"14392","1.5386799573898315","1.5386799573898315","1.5386799573898315"
"14393","1.5576270818710327","1.5576270818710327","1.5576270818710327"
"14394","1.543652057647705","1.543652057647705","1.543652057647705"
"14395","1.51557457447052","1.51557457447052","1.51557457447052"
"14396","1.5448431968688965","1.5448431968688965","1.5448431968688965"
"14397","1.5501617193222046","1.5501617193222046","1.5501617193222046"
"14398","1.530768632888794","1.530768632888794","1.530768632888794"
"14399","1.5465848445892334","1.5465848445892334","1.5465848445892334"
"14400","1.5371077060699463","1.5371077060699463","1.5371077060699463"
"14401","1.5536214113235474","1.5536214113235474","1.5536214113235474"
"14402","1.5361337661743164","1.5361337661743164","1.5361337661743164"
"14403","1.543065071105957","1.543065071105957","1.543065071105957"
"14404","1.5618194341659546","1.5618194341659546","1.5618194341659546"
"14405","1.5393786430358887","1.5393786430358887","1.5393786430358887"
"14406","1.5644958019256592","1.5644958019256592","1.5644958019256592"
"14407","1.530031442642212","1.530031442642212","1.530031442642212"
"14408","1.5334231853485107","1.5334231853485107","1.5334231853485107"
"14409","1.546302318572998","1.546302318572998","1.546302318572998"
"14410","1.538567066192627","1.538567066192627","1.538567066192627"
"14411","1.5421719551086426","1.5421719551086426","1.5421719551086426"
"14412","1.5345325469970703","1.5345325469970703","1.5345325469970703"
"14413","1.5253340005874634","1.5253340005874634","1.5253340005874634"
"14414","1.5474271774291992","1.5474271774291992","1.5474271774291992"
"14415","1.5446617603302002","1.5446617603302002","1.5446617603302002"
"14416","1.5555225610733032","1.5555225610733032","1.5555225610733032"
"14417","1.554619550704956","1.554619550704956","1.554619550704956"
"14418","1.5393588542938232","1.5393588542938232","1.5393588542938232"
"14419","1.5532249212265015","1.5532249212265015","1.5532249212265015"
"14420","1.5199885368347168","1.5199885368347168","1.5199885368347168"
"14421","1.5340605974197388","1.5340605974197388","1.5340605974197388"
"14422","1.5441502332687378","1.5441502332687378","1.5441502332687378"
"14423","1.5450350046157837","1.5450350046157837","1.5450350046157837"
"14424","1.5374517440795898","1.5374517440795898","1.5374517440795898"
"14425","1.561244010925293","1.561244010925293","1.561244010925293"
"14426","1.5265055894851685","1.5265055894851685","1.5265055894851685"
"14427","1.5371509790420532","1.5371509790420532","1.5371509790420532"
"14428","1.5473052263259888","1.5473052263259888","1.5473052263259888"
"14429","1.5393822193145752","1.5393822193145752","1.5393822193145752"
"14430","1.5321927070617676","1.5321927070617676","1.5321927070617676"
"14431","1.5577021837234497","1.5577021837234497","1.5577021837234497"
"14432","1.5422790050506592","1.5422790050506592","1.5422790050506592"
"14433","1.5315449237823486","1.5315449237823486","1.5315449237823486"
"14434","1.5395363569259644","1.5395363569259644","1.5395363569259644"
"14435","1.5431314706802368","1.5431314706802368","1.5431314706802368"
"14436","1.5214765071868896","1.5214765071868896","1.5214765071868896"
"14437","1.533202886581421","1.533202886581421","1.533202886581421"
"14438","1.5511423349380493","1.5511423349380493","1.5511423349380493"
"14439","1.552366852760315","1.552366852760315","1.552366852760315"
"14440","1.5492671728134155","1.5492671728134155","1.5492671728134155"
"14441","1.547461986541748","1.547461986541748","1.547461986541748"
"14442","1.5353527069091797","1.5353527069091797","1.5353527069091797"
"14443","1.530398964881897","1.530398964881897","1.530398964881897"
"14444","1.542040467262268","1.542040467262268","1.542040467262268"
"14445","1.5286588668823242","1.5286588668823242","1.5286588668823242"
"14446","1.5382686853408813","1.5382686853408813","1.5382686853408813"
"14447","1.5293214321136475","1.5293214321136475","1.5293214321136475"
"14448","1.5409464836120605","1.5409464836120605","1.5409464836120605"
"14449","1.5273200273513794","1.5273200273513794","1.5273200273513794"
"14450","1.5393394231796265","1.5393394231796265","1.5393394231796265"
"14451","1.5399459600448608","1.5399459600448608","1.5399459600448608"
"14452","1.5270527601242065","1.5270527601242065","1.5270527601242065"
"14453","1.5547629594802856","1.5547629594802856","1.5547629594802856"
"14454","1.5526654720306396","1.5526654720306396","1.5526654720306396"
"14455","1.5375933647155762","1.5375933647155762","1.5375933647155762"
"14456","1.520600438117981","1.520600438117981","1.520600438117981"
"14457","1.5410598516464233","1.5410598516464233","1.5410598516464233"
"14458","1.5439867973327637","1.5439867973327637","1.5439867973327637"
"14459","1.5416829586029053","1.5416829586029053","1.5416829586029053"
"14460","1.5476380586624146","1.5476380586624146","1.5476380586624146"
"14461","1.5409988164901733","1.5409988164901733","1.5409988164901733"
"14462","1.5596191883087158","1.5596191883087158","1.5596191883087158"
"14463","1.5364494323730469","1.5364494323730469","1.5364494323730469"
"14464","1.5344668626785278","1.5344668626785278","1.5344668626785278"
"14465","1.527018666267395","1.527018666267395","1.527018666267395"
"14466","1.5449867248535156","1.5449867248535156","1.5449867248535156"
"14467","1.533941388130188","1.533941388130188","1.533941388130188"
"14468","1.54531729221344","1.54531729221344","1.54531729221344"
"14469","1.5408649444580078","1.5408649444580078","1.5408649444580078"
"14470","1.547313928604126","1.547313928604126","1.547313928604126"
"14471","1.5661100149154663","1.5661100149154663","1.5661100149154663"
"14472","1.5270037651062012","1.5270037651062012","1.5270037651062012"
"14473","1.5374202728271484","1.5374202728271484","1.5374202728271484"
"14474","1.5350631475448608","1.5350631475448608","1.5350631475448608"
"14475","1.5260053873062134","1.5260053873062134","1.5260053873062134"
"14476","1.5526468753814697","1.5526468753814697","1.5526468753814697"
"14477","1.5476793050765991","1.5476793050765991","1.5476793050765991"
"14478","1.5431944131851196","1.5431944131851196","1.5431944131851196"
"14479","1.5362424850463867","1.5362424850463867","1.5362424850463867"
"14480","1.5517972707748413","1.5517972707748413","1.5517972707748413"
"14481","1.554491639137268","1.554491639137268","1.554491639137268"
"14482","1.5438052415847778","1.5438052415847778","1.5438052415847778"
"14483","1.5410324335098267","1.5410324335098267","1.5410324335098267"
"14484","1.5393120050430298","1.5393120050430298","1.5393120050430298"
"14485","1.5418953895568848","1.5418953895568848","1.5418953895568848"
"14486","1.5506534576416016","1.5506534576416016","1.5506534576416016"
"14487","1.5399836301803589","1.5399836301803589","1.5399836301803589"
"14488","1.5449483394622803","1.5449483394622803","1.5449483394622803"
"14489","1.5394108295440674","1.5394108295440674","1.5394108295440674"
"14490","1.542629361152649","1.542629361152649","1.542629361152649"
"14491","1.5223851203918457","1.5223851203918457","1.5223851203918457"
"14492","1.5480283498764038","1.5480283498764038","1.5480283498764038"
"14493","1.5441386699676514","1.5441386699676514","1.5441386699676514"
"14494","1.5303454399108887","1.5303454399108887","1.5303454399108887"
"14495","1.5377871990203857","1.5377871990203857","1.5377871990203857"
"14496","1.5336581468582153","1.5336581468582153","1.5336581468582153"
"14497","1.5451692342758179","1.5451692342758179","1.5451692342758179"
"14498","1.536871075630188","1.536871075630188","1.536871075630188"
"14499","1.5540260076522827","1.5540260076522827","1.5540260076522827"
"14500","1.5487940311431885","1.5487940311431885","1.5487940311431885"
"14501","1.53866708278656","1.53866708278656","1.53866708278656"
"14502","1.5724594593048096","1.5724594593048096","1.5724594593048096"
"14503","1.547766089439392","1.547766089439392","1.547766089439392"
"14504","1.5209221839904785","1.5209221839904785","1.5209221839904785"
"14505","1.525130271911621","1.525130271911621","1.525130271911621"
"14506","1.5255885124206543","1.5255885124206543","1.5255885124206543"
"14507","1.5176200866699219","1.5176200866699219","1.5176200866699219"
"14508","1.5416011810302734","1.5416011810302734","1.5416011810302734"
"14509","1.5325984954833984","1.5325984954833984","1.5325984954833984"
"14510","1.5472376346588135","1.5472376346588135","1.5472376346588135"
"14511","1.554177165031433","1.554177165031433","1.554177165031433"
"14512","1.5336604118347168","1.5336604118347168","1.5336604118347168"
"14513","1.5446395874023438","1.5446395874023438","1.5446395874023438"
"14514","1.5401082038879395","1.5401082038879395","1.5401082038879395"
"14515","1.5469623804092407","1.5469623804092407","1.5469623804092407"
"14516","1.5316569805145264","1.5316569805145264","1.5316569805145264"
"14517","1.5402021408081055","1.5402021408081055","1.5402021408081055"
"14518","1.5248937606811523","1.5248937606811523","1.5248937606811523"
"14519","1.5359467267990112","1.5359467267990112","1.5359467267990112"
"14520","1.5327829122543335","1.5327829122543335","1.5327829122543335"
"14521","1.5587282180786133","1.5587282180786133","1.5587282180786133"
"14522","1.5499756336212158","1.5499756336212158","1.5499756336212158"
"14523","1.5358827114105225","1.5358827114105225","1.5358827114105225"
"14524","1.5446492433547974","1.5446492433547974","1.5446492433547974"
"14525","1.5386550426483154","1.5386550426483154","1.5386550426483154"
"14526","1.534687876701355","1.534687876701355","1.534687876701355"
"14527","1.5157995223999023","1.5157995223999023","1.5157995223999023"
"14528","1.530700445175171","1.530700445175171","1.530700445175171"
"14529","1.5481996536254883","1.5481996536254883","1.5481996536254883"
"14530","1.541930079460144","1.541930079460144","1.541930079460144"
"14531","1.5401462316513062","1.5401462316513062","1.5401462316513062"
"14532","1.5436073541641235","1.5436073541641235","1.5436073541641235"
"14533","1.5360158681869507","1.5360158681869507","1.5360158681869507"
"14534","1.5292984247207642","1.5292984247207642","1.5292984247207642"
"14535","1.5368696451187134","1.5368696451187134","1.5368696451187134"
"14536","1.555023193359375","1.555023193359375","1.555023193359375"
"14537","1.5278968811035156","1.5278968811035156","1.5278968811035156"
"14538","1.5387927293777466","1.5387927293777466","1.5387927293777466"
"14539","1.546730637550354","1.546730637550354","1.546730637550354"
"14540","1.5413051843643188","1.5413051843643188","1.5413051843643188"
"14541","1.5414233207702637","1.5414233207702637","1.5414233207702637"
"14542","1.5234769582748413","1.5234769582748413","1.5234769582748413"
"14543","1.5479904413223267","1.5479904413223267","1.5479904413223267"
"14544","1.5241345167160034","1.5241345167160034","1.5241345167160034"
"14545","1.524261713027954","1.524261713027954","1.524261713027954"
"14546","1.5397225618362427","1.5397225618362427","1.5397225618362427"
"14547","1.5514838695526123","1.5514838695526123","1.5514838695526123"
"14548","1.560469150543213","1.560469150543213","1.560469150543213"
"14549","1.5251638889312744","1.5251638889312744","1.5251638889312744"
"14550","1.5526909828186035","1.5526909828186035","1.5526909828186035"
"14551","1.5415534973144531","1.5415534973144531","1.5415534973144531"
"14552","1.536670207977295","1.536670207977295","1.536670207977295"
"14553","1.5245118141174316","1.5245118141174316","1.5245118141174316"
"14554","1.5036548376083374","1.5036548376083374","1.5036548376083374"
"14555","1.5377775430679321","1.5377775430679321","1.5377775430679321"
"14556","1.5448330640792847","1.5448330640792847","1.5448330640792847"
"14557","1.5616984367370605","1.5616984367370605","1.5616984367370605"
"14558","1.5331677198410034","1.5331677198410034","1.5331677198410034"
"14559","1.5246154069900513","1.5246154069900513","1.5246154069900513"
"14560","1.5533852577209473","1.5533852577209473","1.5533852577209473"
"14561","1.5472283363342285","1.5472283363342285","1.5472283363342285"
"14562","1.5261942148208618","1.5261942148208618","1.5261942148208618"
"14563","1.5335100889205933","1.5335100889205933","1.5335100889205933"
"14564","1.5440735816955566","1.5440735816955566","1.5440735816955566"
"14565","1.5255550146102905","1.5255550146102905","1.5255550146102905"
"14566","1.5344805717468262","1.5344805717468262","1.5344805717468262"
"14567","1.5445599555969238","1.5445599555969238","1.5445599555969238"
"14568","1.5303497314453125","1.5303497314453125","1.5303497314453125"
"14569","1.5579838752746582","1.5579838752746582","1.5579838752746582"
"14570","1.5317027568817139","1.5317027568817139","1.5317027568817139"
"14571","1.5418543815612793","1.5418543815612793","1.5418543815612793"
"14572","1.5457513332366943","1.5457513332366943","1.5457513332366943"
"14573","1.5259313583374023","1.5259313583374023","1.5259313583374023"
"14574","1.5510059595108032","1.5510059595108032","1.5510059595108032"
"14575","1.5452497005462646","1.5452497005462646","1.5452497005462646"
"14576","1.546262264251709","1.546262264251709","1.546262264251709"
"14577","1.5455710887908936","1.5455710887908936","1.5455710887908936"
"14578","1.5544987916946411","1.5544987916946411","1.5544987916946411"
"14579","1.5266680717468262","1.5266680717468262","1.5266680717468262"
"14580","1.545072317123413","1.545072317123413","1.545072317123413"
"14581","1.552760362625122","1.552760362625122","1.552760362625122"
"14582","1.5404950380325317","1.5404950380325317","1.5404950380325317"
"14583","1.530462622642517","1.530462622642517","1.530462622642517"
"14584","1.5379735231399536","1.5379735231399536","1.5379735231399536"
"14585","1.5462713241577148","1.5462713241577148","1.5462713241577148"
"14586","1.5359489917755127","1.5359489917755127","1.5359489917755127"
"14587","1.5589731931686401","1.5589731931686401","1.5589731931686401"
"14588","1.548546314239502","1.548546314239502","1.548546314239502"
"14589","1.5275262594223022","1.5275262594223022","1.5275262594223022"
"14590","1.5326087474822998","1.5326087474822998","1.5326087474822998"
"14591","1.5237014293670654","1.5237014293670654","1.5237014293670654"
"14592","1.5318607091903687","1.5318607091903687","1.5318607091903687"
"14593","1.544331669807434","1.544331669807434","1.544331669807434"
"14594","1.5441837310791016","1.5441837310791016","1.5441837310791016"
"14595","1.52963387966156","1.52963387966156","1.52963387966156"
"14596","1.5285472869873047","1.5285472869873047","1.5285472869873047"
"14597","1.5576034784317017","1.5576034784317017","1.5576034784317017"
"14598","1.5300768613815308","1.5300768613815308","1.5300768613815308"
"14599","1.542569875717163","1.542569875717163","1.542569875717163"
"14600","1.5311427116394043","1.5311427116394043","1.5311427116394043"
"14601","1.5288949012756348","1.5288949012756348","1.5288949012756348"
"14602","1.538453459739685","1.538453459739685","1.538453459739685"
"14603","1.5447182655334473","1.5447182655334473","1.5447182655334473"
"14604","1.5274443626403809","1.5274443626403809","1.5274443626403809"
"14605","1.5483349561691284","1.5483349561691284","1.5483349561691284"
"14606","1.5213669538497925","1.5213669538497925","1.5213669538497925"
"14607","1.531975269317627","1.531975269317627","1.531975269317627"
"14608","1.523620367050171","1.523620367050171","1.523620367050171"
"14609","1.5296642780303955","1.5296642780303955","1.5296642780303955"
"14610","1.5215718746185303","1.5215718746185303","1.5215718746185303"
"14611","1.522589921951294","1.522589921951294","1.522589921951294"
"14612","1.5519919395446777","1.5519919395446777","1.5519919395446777"
"14613","1.558045744895935","1.558045744895935","1.558045744895935"
"14614","1.5249429941177368","1.5249429941177368","1.5249429941177368"
"14615","1.5464582443237305","1.5464582443237305","1.5464582443237305"
"14616","1.5455079078674316","1.5455079078674316","1.5455079078674316"
"14617","1.5556519031524658","1.5556519031524658","1.5556519031524658"
"14618","1.5346256494522095","1.5346256494522095","1.5346256494522095"
"14619","1.5310826301574707","1.5310826301574707","1.5310826301574707"
"14620","1.5300556421279907","1.5300556421279907","1.5300556421279907"
"14621","1.5266051292419434","1.5266051292419434","1.5266051292419434"
"14622","1.517895221710205","1.517895221710205","1.517895221710205"
"14623","1.5386605262756348","1.5386605262756348","1.5386605262756348"
"14624","1.53836190700531","1.53836190700531","1.53836190700531"
"14625","1.5424869060516357","1.5424869060516357","1.5424869060516357"
"14626","1.533135175704956","1.533135175704956","1.533135175704956"
"14627","1.533159852027893","1.533159852027893","1.533159852027893"
"14628","1.5533539056777954","1.5533539056777954","1.5533539056777954"
"14629","1.5292942523956299","1.5292942523956299","1.5292942523956299"
"14630","1.558336615562439","1.558336615562439","1.558336615562439"
"14631","1.5563116073608398","1.5563116073608398","1.5563116073608398"
"14632","1.5342763662338257","1.5342763662338257","1.5342763662338257"
"14633","1.5472816228866577","1.5472816228866577","1.5472816228866577"
"14634","1.5406763553619385","1.5406763553619385","1.5406763553619385"
"14635","1.5337731838226318","1.5337731838226318","1.5337731838226318"
"14636","1.5527218580245972","1.5527218580245972","1.5527218580245972"
"14637","1.5521483421325684","1.5521483421325684","1.5521483421325684"
"14638","1.5434402227401733","1.5434402227401733","1.5434402227401733"
"14639","1.5162426233291626","1.5162426233291626","1.5162426233291626"
"14640","1.5439109802246094","1.5439109802246094","1.5439109802246094"
"14641","1.5305812358856201","1.5305812358856201","1.5305812358856201"
"14642","1.5293508768081665","1.5293508768081665","1.5293508768081665"
"14643","1.5380744934082031","1.5380744934082031","1.5380744934082031"
"14644","1.5371109247207642","1.5371109247207642","1.5371109247207642"
"14645","1.5294101238250732","1.5294101238250732","1.5294101238250732"
"14646","1.54426109790802","1.54426109790802","1.54426109790802"
"14647","1.5367649793624878","1.5367649793624878","1.5367649793624878"
"14648","1.5487771034240723","1.5487771034240723","1.5487771034240723"
"14649","1.536702275276184","1.536702275276184","1.536702275276184"
"14650","1.5308606624603271","1.5308606624603271","1.5308606624603271"
"14651","1.5379515886306763","1.5379515886306763","1.5379515886306763"
"14652","1.5288009643554688","1.5288009643554688","1.5288009643554688"
"14653","1.5393917560577393","1.5393917560577393","1.5393917560577393"
"14654","1.528217077255249","1.528217077255249","1.528217077255249"
"14655","1.5254359245300293","1.5254359245300293","1.5254359245300293"
"14656","1.54104745388031","1.54104745388031","1.54104745388031"
"14657","1.5387005805969238","1.5387005805969238","1.5387005805969238"
"14658","1.546759009361267","1.546759009361267","1.546759009361267"
"14659","1.5341217517852783","1.5341217517852783","1.5341217517852783"
"14660","1.5394178628921509","1.5394178628921509","1.5394178628921509"
"14661","1.5254424810409546","1.5254424810409546","1.5254424810409546"
"14662","1.5348502397537231","1.5348502397537231","1.5348502397537231"
"14663","1.5333538055419922","1.5333538055419922","1.5333538055419922"
"14664","1.5457632541656494","1.5457632541656494","1.5457632541656494"
"14665","1.5267566442489624","1.5267566442489624","1.5267566442489624"
"14666","1.5426033735275269","1.5426033735275269","1.5426033735275269"
"14667","1.535293459892273","1.535293459892273","1.535293459892273"
"14668","1.5471853017807007","1.5471853017807007","1.5471853017807007"
"14669","1.539665937423706","1.539665937423706","1.539665937423706"
"14670","1.5392282009124756","1.5392282009124756","1.5392282009124756"
"14671","1.5337282419204712","1.5337282419204712","1.5337282419204712"
"14672","1.5489230155944824","1.5489230155944824","1.5489230155944824"
"14673","1.5462740659713745","1.5462740659713745","1.5462740659713745"
"14674","1.5228315591812134","1.5228315591812134","1.5228315591812134"
"14675","1.5378628969192505","1.5378628969192505","1.5378628969192505"
"14676","1.551037311553955","1.551037311553955","1.551037311553955"
"14677","1.551045536994934","1.551045536994934","1.551045536994934"
"14678","1.526402473449707","1.526402473449707","1.526402473449707"
"14679","1.534777045249939","1.534777045249939","1.534777045249939"
"14680","1.5523611307144165","1.5523611307144165","1.5523611307144165"
"14681","1.5497633218765259","1.5497633218765259","1.5497633218765259"
"14682","1.53287672996521","1.53287672996521","1.53287672996521"
"14683","1.5297396183013916","1.5297396183013916","1.5297396183013916"
"14684","1.5221197605133057","1.5221197605133057","1.5221197605133057"
"14685","1.5337622165679932","1.5337622165679932","1.5337622165679932"
"14686","1.5550291538238525","1.5550291538238525","1.5550291538238525"
"14687","1.5571801662445068","1.5571801662445068","1.5571801662445068"
"14688","1.5317550897598267","1.5317550897598267","1.5317550897598267"
"14689","1.5368189811706543","1.5368189811706543","1.5368189811706543"
"14690","1.5546005964279175","1.5546005964279175","1.5546005964279175"
"14691","1.5434423685073853","1.5434423685073853","1.5434423685073853"
"14692","1.547043800354004","1.547043800354004","1.547043800354004"
"14693","1.5474504232406616","1.5474504232406616","1.5474504232406616"
"14694","1.5315393209457397","1.5315393209457397","1.5315393209457397"
"14695","1.5335432291030884","1.5335432291030884","1.5335432291030884"
"14696","1.5586658716201782","1.5586658716201782","1.5586658716201782"
"14697","1.5225870609283447","1.5225870609283447","1.5225870609283447"
"14698","1.5412628650665283","1.5412628650665283","1.5412628650665283"
"14699","1.522558569908142","1.522558569908142","1.522558569908142"
"14700","1.5229591131210327","1.5229591131210327","1.5229591131210327"
"14701","1.5430071353912354","1.5430071353912354","1.5430071353912354"
"14702","1.5337342023849487","1.5337342023849487","1.5337342023849487"
"14703","1.5271189212799072","1.5271189212799072","1.5271189212799072"
"14704","1.5253477096557617","1.5253477096557617","1.5253477096557617"
"14705","1.53482985496521","1.53482985496521","1.53482985496521"
"14706","1.5294610261917114","1.5294610261917114","1.5294610261917114"
"14707","1.5252364873886108","1.5252364873886108","1.5252364873886108"
"14708","1.5421321392059326","1.5421321392059326","1.5421321392059326"
"14709","1.5256527662277222","1.5256527662277222","1.5256527662277222"
"14710","1.5449074506759644","1.5449074506759644","1.5449074506759644"
"14711","1.5567455291748047","1.5567455291748047","1.5567455291748047"
"14712","1.5482375621795654","1.5482375621795654","1.5482375621795654"
"14713","1.5261602401733398","1.5261602401733398","1.5261602401733398"
"14714","1.5326664447784424","1.5326664447784424","1.5326664447784424"
"14715","1.545155644416809","1.545155644416809","1.545155644416809"
"14716","1.5488239526748657","1.5488239526748657","1.5488239526748657"
"14717","1.5309510231018066","1.5309510231018066","1.5309510231018066"
"14718","1.549885869026184","1.549885869026184","1.549885869026184"
"14719","1.541062831878662","1.541062831878662","1.541062831878662"
"14720","1.5351316928863525","1.5351316928863525","1.5351316928863525"
"14721","1.532731294631958","1.532731294631958","1.532731294631958"
"14722","1.5420942306518555","1.5420942306518555","1.5420942306518555"
"14723","1.5194098949432373","1.5194098949432373","1.5194098949432373"
"14724","1.5411443710327148","1.5411443710327148","1.5411443710327148"
"14725","1.541181206703186","1.541181206703186","1.541181206703186"
"14726","1.5454238653182983","1.5454238653182983","1.5454238653182983"
"14727","1.5482497215270996","1.5482497215270996","1.5482497215270996"
"14728","1.5474177598953247","1.5474177598953247","1.5474177598953247"
"14729","1.5357149839401245","1.5357149839401245","1.5357149839401245"
"14730","1.5458275079727173","1.5458275079727173","1.5458275079727173"
"14731","1.5268850326538086","1.5268850326538086","1.5268850326538086"
"14732","1.5520403385162354","1.5520403385162354","1.5520403385162354"
"14733","1.5360881090164185","1.5360881090164185","1.5360881090164185"
"14734","1.5205432176589966","1.5205432176589966","1.5205432176589966"
"14735","1.526465654373169","1.526465654373169","1.526465654373169"
"14736","1.5362865924835205","1.5362865924835205","1.5362865924835205"
"14737","1.539522409439087","1.539522409439087","1.539522409439087"
"14738","1.546033501625061","1.546033501625061","1.546033501625061"
"14739","1.521634578704834","1.521634578704834","1.521634578704834"
"14740","1.5329656600952148","1.5329656600952148","1.5329656600952148"
"14741","1.533457636833191","1.533457636833191","1.533457636833191"
"14742","1.5336772203445435","1.5336772203445435","1.5336772203445435"
"14743","1.5380455255508423","1.5380455255508423","1.5380455255508423"
"14744","1.5271267890930176","1.5271267890930176","1.5271267890930176"
"14745","1.531121015548706","1.531121015548706","1.531121015548706"
"14746","1.5452231168746948","1.5452231168746948","1.5452231168746948"
"14747","1.5563815832138062","1.5563815832138062","1.5563815832138062"
"14748","1.5348864793777466","1.5348864793777466","1.5348864793777466"
"14749","1.5421055555343628","1.5421055555343628","1.5421055555343628"
"14750","1.5246676206588745","1.5246676206588745","1.5246676206588745"
"14751","1.5539720058441162","1.5539720058441162","1.5539720058441162"
"14752","1.535326361656189","1.535326361656189","1.535326361656189"
"14753","1.520761489868164","1.520761489868164","1.520761489868164"
"14754","1.5335556268692017","1.5335556268692017","1.5335556268692017"
"14755","1.532406210899353","1.532406210899353","1.532406210899353"
"14756","1.553970456123352","1.553970456123352","1.553970456123352"
"14757","1.5455392599105835","1.5455392599105835","1.5455392599105835"
"14758","1.5404925346374512","1.5404925346374512","1.5404925346374512"
"14759","1.56663978099823","1.56663978099823","1.56663978099823"
"14760","1.5296785831451416","1.5296785831451416","1.5296785831451416"
"14761","1.5445891618728638","1.5445891618728638","1.5445891618728638"
"14762","1.5425527095794678","1.5425527095794678","1.5425527095794678"
"14763","1.5337471961975098","1.5337471961975098","1.5337471961975098"
"14764","1.539724588394165","1.539724588394165","1.539724588394165"
"14765","1.52017080783844","1.52017080783844","1.52017080783844"
"14766","1.546326994895935","1.546326994895935","1.546326994895935"
"14767","1.5456798076629639","1.5456798076629639","1.5456798076629639"
"14768","1.5223872661590576","1.5223872661590576","1.5223872661590576"
"14769","1.553619384765625","1.553619384765625","1.553619384765625"
"14770","1.5466065406799316","1.5466065406799316","1.5466065406799316"
"14771","1.5407536029815674","1.5407536029815674","1.5407536029815674"
"14772","1.5386241674423218","1.5386241674423218","1.5386241674423218"
"14773","1.5504204034805298","1.5504204034805298","1.5504204034805298"
"14774","1.5445342063903809","1.5445342063903809","1.5445342063903809"
"14775","1.5295714139938354","1.5295714139938354","1.5295714139938354"
"14776","1.5410257577896118","1.5410257577896118","1.5410257577896118"
"14777","1.532930850982666","1.532930850982666","1.532930850982666"
"14778","1.5372837781906128","1.5372837781906128","1.5372837781906128"
"14779","1.5507960319519043","1.5507960319519043","1.5507960319519043"
"14780","1.5464539527893066","1.5464539527893066","1.5464539527893066"
"14781","1.5420962572097778","1.5420962572097778","1.5420962572097778"
"14782","1.5292134284973145","1.5292134284973145","1.5292134284973145"
"14783","1.5367863178253174","1.5367863178253174","1.5367863178253174"
"14784","1.5373756885528564","1.5373756885528564","1.5373756885528564"
"14785","1.547660231590271","1.547660231590271","1.547660231590271"
"14786","1.5425124168395996","1.5425124168395996","1.5425124168395996"
"14787","1.5569815635681152","1.5569815635681152","1.5569815635681152"
"14788","1.5279006958007812","1.5279006958007812","1.5279006958007812"
"14789","1.5271215438842773","1.5271215438842773","1.5271215438842773"
