"iteration","training-loss","Mistral-7b-VE-algebraic-stack-a100-16node-128gpu-4096s-BS=1024-LR=6e-5-MINLR=2e-6-WARMUP=1000-WD=0.1-GC=1 - training/loss__MIN","Mistral-7b-VE-algebraic-stack-a100-16node-128gpu-4096s-BS=1024-LR=6e-5-MINLR=2e-6-WARMUP=1000-WD=0.1-GC=1 - training/loss__MAX"
"15815","1.4940658807754517","1.4940658807754517","1.4940658807754517"
"15816","1.4969316720962524","1.4969316720962524","1.4969316720962524"
"15817","1.4843759536743164","1.4843759536743164","1.4843759536743164"
"15818","1.491642951965332","1.491642951965332","1.491642951965332"
"15819","1.4871731996536255","1.4871731996536255","1.4871731996536255"
"15820","1.4881047010421753","1.4881047010421753","1.4881047010421753"
"15821","1.482578158378601","1.482578158378601","1.482578158378601"
"15822","1.4780323505401611","1.4780323505401611","1.4780323505401611"
"15823","1.4834874868392944","1.4834874868392944","1.4834874868392944"
"15824","1.4794270992279053","1.4794270992279053","1.4794270992279053"
"15825","1.491653561592102","1.491653561592102","1.491653561592102"
"15826","1.455006718635559","1.455006718635559","1.455006718635559"
"15827","1.4793766736984253","1.4793766736984253","1.4793766736984253"
"15828","1.477744221687317","1.477744221687317","1.477744221687317"
"15829","1.4789811372756958","1.4789811372756958","1.4789811372756958"
"15830","1.4652026891708374","1.4652026891708374","1.4652026891708374"
"15831","1.4968923330307007","1.4968923330307007","1.4968923330307007"
"15832","1.4788050651550293","1.4788050651550293","1.4788050651550293"
"15833","1.4684202671051025","1.4684202671051025","1.4684202671051025"
"15834","1.4765290021896362","1.4765290021896362","1.4765290021896362"
"15835","1.4757258892059326","1.4757258892059326","1.4757258892059326"
"15836","1.4725401401519775","1.4725401401519775","1.4725401401519775"
"15837","1.483627200126648","1.483627200126648","1.483627200126648"
"15838","1.501644492149353","1.501644492149353","1.501644492149353"
"15839","1.479002833366394","1.479002833366394","1.479002833366394"
"15840","1.5075000524520874","1.5075000524520874","1.5075000524520874"
"15841","1.4860128164291382","1.4860128164291382","1.4860128164291382"
"15842","1.497205376625061","1.497205376625061","1.497205376625061"
"15843","1.4776153564453125","1.4776153564453125","1.4776153564453125"
"15844","1.478807806968689","1.478807806968689","1.478807806968689"
"15845","1.4891643524169922","1.4891643524169922","1.4891643524169922"
"15846","1.485468864440918","1.485468864440918","1.485468864440918"
"15847","1.495465874671936","1.495465874671936","1.495465874671936"
"15848","1.4878052473068237","1.4878052473068237","1.4878052473068237"
"15849","1.4791419506072998","1.4791419506072998","1.4791419506072998"
"15850","1.4903604984283447","1.4903604984283447","1.4903604984283447"
"15851","1.4772945642471313","1.4772945642471313","1.4772945642471313"
"15852","1.4782533645629883","1.4782533645629883","1.4782533645629883"
"15853","1.4783151149749756","1.4783151149749756","1.4783151149749756"
"15854","1.4891321659088135","1.4891321659088135","1.4891321659088135"
"15855","1.4921883344650269","1.4921883344650269","1.4921883344650269"
"15856","1.47635018825531","1.47635018825531","1.47635018825531"
"15857","1.4871851205825806","1.4871851205825806","1.4871851205825806"
"15858","1.4968271255493164","1.4968271255493164","1.4968271255493164"
"15859","1.4800437688827515","1.4800437688827515","1.4800437688827515"
"15860","1.4744505882263184","1.4744505882263184","1.4744505882263184"
"15861","1.5028603076934814","1.5028603076934814","1.5028603076934814"
"15862","1.4850130081176758","1.4850130081176758","1.4850130081176758"
"15863","1.4950531721115112","1.4950531721115112","1.4950531721115112"
"15864","1.4714401960372925","1.4714401960372925","1.4714401960372925"
"15865","1.4782929420471191","1.4782929420471191","1.4782929420471191"
"15866","1.4844672679901123","1.4844672679901123","1.4844672679901123"
"15867","1.4933991432189941","1.4933991432189941","1.4933991432189941"
"15868","1.487852692604065","1.487852692604065","1.487852692604065"
"15869","1.4891384840011597","1.4891384840011597","1.4891384840011597"
"15870","1.4699374437332153","1.4699374437332153","1.4699374437332153"
"15871","1.4751319885253906","1.4751319885253906","1.4751319885253906"
"15872","1.48855459690094","1.48855459690094","1.48855459690094"
"15873","1.4948360919952393","1.4948360919952393","1.4948360919952393"
"15874","1.4672818183898926","1.4672818183898926","1.4672818183898926"
"15875","1.4974415302276611","1.4974415302276611","1.4974415302276611"
"15876","1.486026644706726","1.486026644706726","1.486026644706726"
"15877","1.4678146839141846","1.4678146839141846","1.4678146839141846"
"15878","1.466833472251892","1.466833472251892","1.466833472251892"
"15879","1.4644662141799927","1.4644662141799927","1.4644662141799927"
"15880","1.4999104738235474","1.4999104738235474","1.4999104738235474"
"15881","1.4714070558547974","1.4714070558547974","1.4714070558547974"
"15882","1.4975814819335938","1.4975814819335938","1.4975814819335938"
"15883","1.4763453006744385","1.4763453006744385","1.4763453006744385"
"15884","1.4856595993041992","1.4856595993041992","1.4856595993041992"
"15885","1.4659560918807983","1.4659560918807983","1.4659560918807983"
"15886","1.5056458711624146","1.5056458711624146","1.5056458711624146"
"15887","1.4966371059417725","1.4966371059417725","1.4966371059417725"
"15888","1.4736239910125732","1.4736239910125732","1.4736239910125732"
"15889","1.4758880138397217","1.4758880138397217","1.4758880138397217"
"15890","1.4680981636047363","1.4680981636047363","1.4680981636047363"
"15891","1.4777218103408813","1.4777218103408813","1.4777218103408813"
"15892","1.4951540231704712","1.4951540231704712","1.4951540231704712"
"15893","1.482693076133728","1.482693076133728","1.482693076133728"
"15894","1.4987374544143677","1.4987374544143677","1.4987374544143677"
"15895","1.4871753454208374","1.4871753454208374","1.4871753454208374"
"15896","1.4757356643676758","1.4757356643676758","1.4757356643676758"
"15897","1.450016736984253","1.450016736984253","1.450016736984253"
"15898","1.471140742301941","1.471140742301941","1.471140742301941"
"15899","1.475246787071228","1.475246787071228","1.475246787071228"
"15900","1.4623756408691406","1.4623756408691406","1.4623756408691406"
"15901","1.48859441280365","1.48859441280365","1.48859441280365"
"15902","1.4759929180145264","1.4759929180145264","1.4759929180145264"
"15903","1.4940619468688965","1.4940619468688965","1.4940619468688965"
"15904","1.4572011232376099","1.4572011232376099","1.4572011232376099"
"15905","1.475585699081421","1.475585699081421","1.475585699081421"
"15906","1.473879337310791","1.473879337310791","1.473879337310791"
"15907","1.4729758501052856","1.4729758501052856","1.4729758501052856"
"15908","1.4678432941436768","1.4678432941436768","1.4678432941436768"
"15909","1.4821643829345703","1.4821643829345703","1.4821643829345703"
"15910","1.4879828691482544","1.4879828691482544","1.4879828691482544"
"15911","1.4861359596252441","1.4861359596252441","1.4861359596252441"
"15912","1.4675959348678589","1.4675959348678589","1.4675959348678589"
"15913","1.4710445404052734","1.4710445404052734","1.4710445404052734"
"15914","1.4808356761932373","1.4808356761932373","1.4808356761932373"
"15915","1.4750182628631592","1.4750182628631592","1.4750182628631592"
"15916","1.4872329235076904","1.4872329235076904","1.4872329235076904"
"15917","1.4907547235488892","1.4907547235488892","1.4907547235488892"
"15918","1.4899835586547852","1.4899835586547852","1.4899835586547852"
"15919","1.4612181186676025","1.4612181186676025","1.4612181186676025"
"15920","1.4724315404891968","1.4724315404891968","1.4724315404891968"
"15921","1.4849097728729248","1.4849097728729248","1.4849097728729248"
"15922","1.4864922761917114","1.4864922761917114","1.4864922761917114"
"15923","1.483412504196167","1.483412504196167","1.483412504196167"
"15924","1.491568922996521","1.491568922996521","1.491568922996521"
"15925","1.4657087326049805","1.4657087326049805","1.4657087326049805"
"15926","1.4797351360321045","1.4797351360321045","1.4797351360321045"
"15927","1.465240716934204","1.465240716934204","1.465240716934204"
"15928","1.4681439399719238","1.4681439399719238","1.4681439399719238"
"15929","1.4668303728103638","1.4668303728103638","1.4668303728103638"
"15930","1.4740371704101562","1.4740371704101562","1.4740371704101562"
"15931","1.503853440284729","1.503853440284729","1.503853440284729"
"15932","1.494734525680542","1.494734525680542","1.494734525680542"
"15933","1.4772785902023315","1.4772785902023315","1.4772785902023315"
"15934","1.4892393350601196","1.4892393350601196","1.4892393350601196"
"15935","1.4753857851028442","1.4753857851028442","1.4753857851028442"
"15936","1.481346607208252","1.481346607208252","1.481346607208252"
"15937","1.4681825637817383","1.4681825637817383","1.4681825637817383"
"15938","1.4869565963745117","1.4869565963745117","1.4869565963745117"
"15939","1.4792683124542236","1.4792683124542236","1.4792683124542236"
"15940","1.4998538494110107","1.4998538494110107","1.4998538494110107"
"15941","1.469810962677002","1.469810962677002","1.469810962677002"
"15942","1.4881494045257568","1.4881494045257568","1.4881494045257568"
"15943","1.4875744581222534","1.4875744581222534","1.4875744581222534"
"15944","1.4818204641342163","1.4818204641342163","1.4818204641342163"
"15945","1.477548360824585","1.477548360824585","1.477548360824585"
"15946","1.4911359548568726","1.4911359548568726","1.4911359548568726"
"15947","1.4848190546035767","1.4848190546035767","1.4848190546035767"
"15948","1.477891206741333","1.477891206741333","1.477891206741333"
"15949","1.472243309020996","1.472243309020996","1.472243309020996"
"15950","1.5062296390533447","1.5062296390533447","1.5062296390533447"
"15951","1.4769883155822754","1.4769883155822754","1.4769883155822754"
"15952","1.4749971628189087","1.4749971628189087","1.4749971628189087"
"15953","1.4843461513519287","1.4843461513519287","1.4843461513519287"
"15954","1.4879016876220703","1.4879016876220703","1.4879016876220703"
"15955","1.480040192604065","1.480040192604065","1.480040192604065"
"15956","1.4696791172027588","1.4696791172027588","1.4696791172027588"
"15957","1.475125789642334","1.475125789642334","1.475125789642334"
"15958","1.4656707048416138","1.4656707048416138","1.4656707048416138"
"15959","1.454453706741333","1.454453706741333","1.454453706741333"
"15960","1.4971596002578735","1.4971596002578735","1.4971596002578735"
"15961","1.5062505006790161","1.5062505006790161","1.5062505006790161"
"15962","1.4875681400299072","1.4875681400299072","1.4875681400299072"
"15963","1.4865574836730957","1.4865574836730957","1.4865574836730957"
"15964","1.472971796989441","1.472971796989441","1.472971796989441"
"15965","1.4876534938812256","1.4876534938812256","1.4876534938812256"
"15966","1.485674500465393","1.485674500465393","1.485674500465393"
"15967","1.4753227233886719","1.4753227233886719","1.4753227233886719"
"15968","1.4834694862365723","1.4834694862365723","1.4834694862365723"
"15969","1.4751359224319458","1.4751359224319458","1.4751359224319458"
"15970","1.4908112287521362","1.4908112287521362","1.4908112287521362"
"15971","1.464592456817627","1.464592456817627","1.464592456817627"
"15972","1.4789320230484009","1.4789320230484009","1.4789320230484009"
"15973","1.4796557426452637","1.4796557426452637","1.4796557426452637"
"15974","1.4734405279159546","1.4734405279159546","1.4734405279159546"
"15975","1.482189655303955","1.482189655303955","1.482189655303955"
"15976","1.4817984104156494","1.4817984104156494","1.4817984104156494"
"15977","1.4786888360977173","1.4786888360977173","1.4786888360977173"
"15978","1.476466178894043","1.476466178894043","1.476466178894043"
"15979","1.4849578142166138","1.4849578142166138","1.4849578142166138"
"15980","1.5110472440719604","1.5110472440719604","1.5110472440719604"
"15981","1.4930200576782227","1.4930200576782227","1.4930200576782227"
"15982","1.4787782430648804","1.4787782430648804","1.4787782430648804"
"15983","1.4718931913375854","1.4718931913375854","1.4718931913375854"
"15984","1.4720922708511353","1.4720922708511353","1.4720922708511353"
"15985","1.4797488451004028","1.4797488451004028","1.4797488451004028"
"15986","1.4978628158569336","1.4978628158569336","1.4978628158569336"
"15987","1.4766095876693726","1.4766095876693726","1.4766095876693726"
"15988","1.467092752456665","1.467092752456665","1.467092752456665"
"15989","1.4805669784545898","1.4805669784545898","1.4805669784545898"
"15990","1.4995003938674927","1.4995003938674927","1.4995003938674927"
"15991","1.4671722650527954","1.4671722650527954","1.4671722650527954"
"15992","1.4896610975265503","1.4896610975265503","1.4896610975265503"
"15993","1.5031341314315796","1.5031341314315796","1.5031341314315796"
"15994","1.4978362321853638","1.4978362321853638","1.4978362321853638"
"15995","1.4611718654632568","1.4611718654632568","1.4611718654632568"
"15996","1.4818097352981567","1.4818097352981567","1.4818097352981567"
"15997","1.48814857006073","1.48814857006073","1.48814857006073"
"15998","1.4844342470169067","1.4844342470169067","1.4844342470169067"
"15999","1.4760953187942505","1.4760953187942505","1.4760953187942505"
"16000","1.4871705770492554","1.4871705770492554","1.4871705770492554"
"16001","1.4656519889831543","1.4656519889831543","1.4656519889831543"
"16002","1.4888914823532104","1.4888914823532104","1.4888914823532104"
"16003","1.4728846549987793","1.4728846549987793","1.4728846549987793"
"16004","1.4789059162139893","1.4789059162139893","1.4789059162139893"
"16005","1.478528618812561","1.478528618812561","1.478528618812561"
"16006","1.4655494689941406","1.4655494689941406","1.4655494689941406"
"16007","1.4720557928085327","1.4720557928085327","1.4720557928085327"
"16008","1.476864218711853","1.476864218711853","1.476864218711853"
"16009","1.4757053852081299","1.4757053852081299","1.4757053852081299"
"16010","1.4823001623153687","1.4823001623153687","1.4823001623153687"
"16011","1.4750638008117676","1.4750638008117676","1.4750638008117676"
"16012","1.456203579902649","1.456203579902649","1.456203579902649"
"16013","1.50090754032135","1.50090754032135","1.50090754032135"
"16014","1.4782507419586182","1.4782507419586182","1.4782507419586182"
"16015","1.494688868522644","1.494688868522644","1.494688868522644"
"16016","1.4812719821929932","1.4812719821929932","1.4812719821929932"
"16017","1.4765009880065918","1.4765009880065918","1.4765009880065918"
"16018","1.4806180000305176","1.4806180000305176","1.4806180000305176"
"16019","1.4771397113800049","1.4771397113800049","1.4771397113800049"
"16020","1.4598301649093628","1.4598301649093628","1.4598301649093628"
"16021","1.47685706615448","1.47685706615448","1.47685706615448"
"16022","1.476516604423523","1.476516604423523","1.476516604423523"
"16023","1.4668172597885132","1.4668172597885132","1.4668172597885132"
"16024","1.472944736480713","1.472944736480713","1.472944736480713"
"16025","1.4847019910812378","1.4847019910812378","1.4847019910812378"
"16026","1.4841216802597046","1.4841216802597046","1.4841216802597046"
"16027","1.4887487888336182","1.4887487888336182","1.4887487888336182"
"16028","1.4757755994796753","1.4757755994796753","1.4757755994796753"
"16029","1.4779844284057617","1.4779844284057617","1.4779844284057617"
"16030","1.4939608573913574","1.4939608573913574","1.4939608573913574"
"16031","1.4764713048934937","1.4764713048934937","1.4764713048934937"
"16032","1.499222993850708","1.499222993850708","1.499222993850708"
"16033","1.4822218418121338","1.4822218418121338","1.4822218418121338"
"16034","1.4798157215118408","1.4798157215118408","1.4798157215118408"
"16035","1.4698954820632935","1.4698954820632935","1.4698954820632935"
"16036","1.4779069423675537","1.4779069423675537","1.4779069423675537"
"16037","1.4641419649124146","1.4641419649124146","1.4641419649124146"
"16038","1.4805468320846558","1.4805468320846558","1.4805468320846558"
"16039","1.4792510271072388","1.4792510271072388","1.4792510271072388"
"16040","1.5061469078063965","1.5061469078063965","1.5061469078063965"
"16041","1.4849586486816406","1.4849586486816406","1.4849586486816406"
"16042","1.465075969696045","1.465075969696045","1.465075969696045"
"16043","1.4790762662887573","1.4790762662887573","1.4790762662887573"
"16044","1.4912320375442505","1.4912320375442505","1.4912320375442505"
"16045","1.4793519973754883","1.4793519973754883","1.4793519973754883"
"16046","1.5012742280960083","1.5012742280960083","1.5012742280960083"
"16047","1.4644705057144165","1.4644705057144165","1.4644705057144165"
"16048","1.4814499616622925","1.4814499616622925","1.4814499616622925"
"16049","1.487245798110962","1.487245798110962","1.487245798110962"
"16050","1.4658236503601074","1.4658236503601074","1.4658236503601074"
"16051","1.4754714965820312","1.4754714965820312","1.4754714965820312"
"16052","1.4738558530807495","1.4738558530807495","1.4738558530807495"
"16053","1.4574822187423706","1.4574822187423706","1.4574822187423706"
"16054","1.4814167022705078","1.4814167022705078","1.4814167022705078"
"16055","1.4588176012039185","1.4588176012039185","1.4588176012039185"
"16056","1.4906535148620605","1.4906535148620605","1.4906535148620605"
"16057","1.488199234008789","1.488199234008789","1.488199234008789"
"16058","1.4833427667617798","1.4833427667617798","1.4833427667617798"
"16059","1.476549744606018","1.476549744606018","1.476549744606018"
"16060","1.4788068532943726","1.4788068532943726","1.4788068532943726"
"16061","1.505344033241272","1.505344033241272","1.505344033241272"
"16062","1.4812090396881104","1.4812090396881104","1.4812090396881104"
"16063","1.479750394821167","1.479750394821167","1.479750394821167"
"16064","1.4682728052139282","1.4682728052139282","1.4682728052139282"
"16065","1.477026343345642","1.477026343345642","1.477026343345642"
"16066","1.4692223072052002","1.4692223072052002","1.4692223072052002"
"16067","1.4790111780166626","1.4790111780166626","1.4790111780166626"
"16068","1.4741907119750977","1.4741907119750977","1.4741907119750977"
"16069","1.4885207414627075","1.4885207414627075","1.4885207414627075"
"16070","1.4567279815673828","1.4567279815673828","1.4567279815673828"
"16071","1.4921706914901733","1.4921706914901733","1.4921706914901733"
"16072","1.4881558418273926","1.4881558418273926","1.4881558418273926"
"16073","1.4861445426940918","1.4861445426940918","1.4861445426940918"
"16074","1.4627996683120728","1.4627996683120728","1.4627996683120728"
"16075","1.4938364028930664","1.4938364028930664","1.4938364028930664"
"16076","1.4912471771240234","1.4912471771240234","1.4912471771240234"
"16077","1.4776241779327393","1.4776241779327393","1.4776241779327393"
"16078","1.469982624053955","1.469982624053955","1.469982624053955"
"16079","1.46506929397583","1.46506929397583","1.46506929397583"
"16080","1.4719982147216797","1.4719982147216797","1.4719982147216797"
"16081","1.4650778770446777","1.4650778770446777","1.4650778770446777"
"16082","1.473516583442688","1.473516583442688","1.473516583442688"
"16083","1.4781599044799805","1.4781599044799805","1.4781599044799805"
"16084","1.4655307531356812","1.4655307531356812","1.4655307531356812"
"16085","1.48502779006958","1.48502779006958","1.48502779006958"
"16086","1.4887597560882568","1.4887597560882568","1.4887597560882568"
"16087","1.4841299057006836","1.4841299057006836","1.4841299057006836"
"16088","1.4782150983810425","1.4782150983810425","1.4782150983810425"
"16089","1.4876644611358643","1.4876644611358643","1.4876644611358643"
"16090","1.4982506036758423","1.4982506036758423","1.4982506036758423"
"16091","1.484973430633545","1.484973430633545","1.484973430633545"
"16092","1.480665922164917","1.480665922164917","1.480665922164917"
"16093","1.481237530708313","1.481237530708313","1.481237530708313"
"16094","1.4766933917999268","1.4766933917999268","1.4766933917999268"
"16095","1.490108847618103","1.490108847618103","1.490108847618103"
"16096","1.494739055633545","1.494739055633545","1.494739055633545"
"16097","1.4873361587524414","1.4873361587524414","1.4873361587524414"
"16098","1.4839543104171753","1.4839543104171753","1.4839543104171753"
"16099","1.476044774055481","1.476044774055481","1.476044774055481"
"16100","1.4709428548812866","1.4709428548812866","1.4709428548812866"
"16101","1.4880871772766113","1.4880871772766113","1.4880871772766113"
"16102","1.4908422231674194","1.4908422231674194","1.4908422231674194"
"16103","1.5021559000015259","1.5021559000015259","1.5021559000015259"
"16104","1.4943783283233643","1.4943783283233643","1.4943783283233643"
"16105","1.4782958030700684","1.4782958030700684","1.4782958030700684"
"16106","1.5086803436279297","1.5086803436279297","1.5086803436279297"
"16107","1.4642072916030884","1.4642072916030884","1.4642072916030884"
"16108","1.4723050594329834","1.4723050594329834","1.4723050594329834"
"16109","1.4741442203521729","1.4741442203521729","1.4741442203521729"
"16110","1.4716717004776","1.4716717004776","1.4716717004776"
"16111","1.4898096323013306","1.4898096323013306","1.4898096323013306"
"16112","1.502882719039917","1.502882719039917","1.502882719039917"
"16113","1.4838345050811768","1.4838345050811768","1.4838345050811768"
"16114","1.490509271621704","1.490509271621704","1.490509271621704"
"16115","1.480522632598877","1.480522632598877","1.480522632598877"
"16116","1.4801863431930542","1.4801863431930542","1.4801863431930542"
"16117","1.480177640914917","1.480177640914917","1.480177640914917"
"16118","1.4654234647750854","1.4654234647750854","1.4654234647750854"
"16119","1.476527452468872","1.476527452468872","1.476527452468872"
"16120","1.4772117137908936","1.4772117137908936","1.4772117137908936"
"16121","1.4697117805480957","1.4697117805480957","1.4697117805480957"
"16122","1.4843823909759521","1.4843823909759521","1.4843823909759521"
"16123","1.4674266576766968","1.4674266576766968","1.4674266576766968"
"16124","1.4881807565689087","1.4881807565689087","1.4881807565689087"
"16125","1.4929994344711304","1.4929994344711304","1.4929994344711304"
"16126","1.4885793924331665","1.4885793924331665","1.4885793924331665"
"16127","1.46076238155365","1.46076238155365","1.46076238155365"
"16128","1.4970810413360596","1.4970810413360596","1.4970810413360596"
"16129","1.4677358865737915","1.4677358865737915","1.4677358865737915"
"16130","1.4810092449188232","1.4810092449188232","1.4810092449188232"
"16131","1.4892076253890991","1.4892076253890991","1.4892076253890991"
"16132","1.4910649061203003","1.4910649061203003","1.4910649061203003"
"16133","1.4668383598327637","1.4668383598327637","1.4668383598327637"
"16134","1.4848308563232422","1.4848308563232422","1.4848308563232422"
"16135","1.4838073253631592","1.4838073253631592","1.4838073253631592"
"16136","1.4867879152297974","1.4867879152297974","1.4867879152297974"
"16137","1.4738984107971191","1.4738984107971191","1.4738984107971191"
"16138","1.4709471464157104","1.4709471464157104","1.4709471464157104"
"16139","1.471779465675354","1.471779465675354","1.471779465675354"
"16140","1.5106022357940674","1.5106022357940674","1.5106022357940674"
"16141","1.479495882987976","1.479495882987976","1.479495882987976"
"16142","1.4656893014907837","1.4656893014907837","1.4656893014907837"
"16143","1.4918508529663086","1.4918508529663086","1.4918508529663086"
"16144","1.490692138671875","1.490692138671875","1.490692138671875"
"16145","1.481722354888916","1.481722354888916","1.481722354888916"
"16146","1.494634747505188","1.494634747505188","1.494634747505188"
"16147","1.4887280464172363","1.4887280464172363","1.4887280464172363"
"16148","1.487235188484192","1.487235188484192","1.487235188484192"
"16149","1.4770046472549438","1.4770046472549438","1.4770046472549438"
"16150","1.4805777072906494","1.4805777072906494","1.4805777072906494"
"16151","1.4752968549728394","1.4752968549728394","1.4752968549728394"
"16152","1.497725486755371","1.497725486755371","1.497725486755371"
"16153","1.476976752281189","1.476976752281189","1.476976752281189"
"16154","1.4880915880203247","1.4880915880203247","1.4880915880203247"
"16155","1.486112117767334","1.486112117767334","1.486112117767334"
"16156","1.483473539352417","1.483473539352417","1.483473539352417"
"16157","1.486525535583496","1.486525535583496","1.486525535583496"
"16158","1.4822335243225098","1.4822335243225098","1.4822335243225098"
"16159","1.4758238792419434","1.4758238792419434","1.4758238792419434"
"16160","1.4879401922225952","1.4879401922225952","1.4879401922225952"
"16161","1.465488314628601","1.465488314628601","1.465488314628601"
"16162","1.4744765758514404","1.4744765758514404","1.4744765758514404"
"16163","1.4815627336502075","1.4815627336502075","1.4815627336502075"
"16164","1.466866135597229","1.466866135597229","1.466866135597229"
"16165","1.495706558227539","1.495706558227539","1.495706558227539"
"16166","1.4768893718719482","1.4768893718719482","1.4768893718719482"
"16167","1.479848861694336","1.479848861694336","1.479848861694336"
"16168","1.487750768661499","1.487750768661499","1.487750768661499"
"16169","1.4796866178512573","1.4796866178512573","1.4796866178512573"
"16170","1.4948105812072754","1.4948105812072754","1.4948105812072754"
"16171","1.4903563261032104","1.4903563261032104","1.4903563261032104"
"16172","1.4933686256408691","1.4933686256408691","1.4933686256408691"
"16173","1.446382761001587","1.446382761001587","1.446382761001587"
"16174","1.4868828058242798","1.4868828058242798","1.4868828058242798"
"16175","1.4845356941223145","1.4845356941223145","1.4845356941223145"
"16176","1.47792387008667","1.47792387008667","1.47792387008667"
"16177","1.4820202589035034","1.4820202589035034","1.4820202589035034"
"16178","1.4898370504379272","1.4898370504379272","1.4898370504379272"
"16179","1.4671742916107178","1.4671742916107178","1.4671742916107178"
"16180","1.491515874862671","1.491515874862671","1.491515874862671"
"16181","1.4835196733474731","1.4835196733474731","1.4835196733474731"
"16182","1.4778047800064087","1.4778047800064087","1.4778047800064087"
"16183","1.4714375734329224","1.4714375734329224","1.4714375734329224"
"16184","1.4875119924545288","1.4875119924545288","1.4875119924545288"
"16185","1.4511393308639526","1.4511393308639526","1.4511393308639526"
"16186","1.4757846593856812","1.4757846593856812","1.4757846593856812"
"16187","1.4993611574172974","1.4993611574172974","1.4993611574172974"
"16188","1.4949464797973633","1.4949464797973633","1.4949464797973633"
"16189","1.473862886428833","1.473862886428833","1.473862886428833"
"16190","1.466017484664917","1.466017484664917","1.466017484664917"
"16191","1.468874216079712","1.468874216079712","1.468874216079712"
"16192","1.470076084136963","1.470076084136963","1.470076084136963"
"16193","1.4696180820465088","1.4696180820465088","1.4696180820465088"
"16194","1.4724509716033936","1.4724509716033936","1.4724509716033936"
"16195","1.4994866847991943","1.4994866847991943","1.4994866847991943"
"16196","1.4922746419906616","1.4922746419906616","1.4922746419906616"
"16197","1.499853491783142","1.499853491783142","1.499853491783142"
"16198","1.469527244567871","1.469527244567871","1.469527244567871"
"16199","1.4797096252441406","1.4797096252441406","1.4797096252441406"
"16200","1.4935861825942993","1.4935861825942993","1.4935861825942993"
"16201","1.478751301765442","1.478751301765442","1.478751301765442"
"16202","1.480688452720642","1.480688452720642","1.480688452720642"
"16203","1.4928719997406006","1.4928719997406006","1.4928719997406006"
"16204","1.4723888635635376","1.4723888635635376","1.4723888635635376"
"16205","1.4874686002731323","1.4874686002731323","1.4874686002731323"
"16206","1.4871238470077515","1.4871238470077515","1.4871238470077515"
"16207","1.4817755222320557","1.4817755222320557","1.4817755222320557"
"16208","1.4785881042480469","1.4785881042480469","1.4785881042480469"
"16209","1.485958456993103","1.485958456993103","1.485958456993103"
"16210","1.4641036987304688","1.4641036987304688","1.4641036987304688"
"16211","1.464851975440979","1.464851975440979","1.464851975440979"
"16212","1.4658548831939697","1.4658548831939697","1.4658548831939697"
"16213","1.4776992797851562","1.4776992797851562","1.4776992797851562"
"16214","1.4738497734069824","1.4738497734069824","1.4738497734069824"
"16215","1.5027588605880737","1.5027588605880737","1.5027588605880737"
"16216","1.4652634859085083","1.4652634859085083","1.4652634859085083"
"16217","1.4746198654174805","1.4746198654174805","1.4746198654174805"
"16218","1.4777530431747437","1.4777530431747437","1.4777530431747437"
"16219","1.4763134717941284","1.4763134717941284","1.4763134717941284"
"16220","1.488775610923767","1.488775610923767","1.488775610923767"
"16221","1.4955538511276245","1.4955538511276245","1.4955538511276245"
"16222","1.4800935983657837","1.4800935983657837","1.4800935983657837"
"16223","1.4593526124954224","1.4593526124954224","1.4593526124954224"
"16224","1.4729938507080078","1.4729938507080078","1.4729938507080078"
"16225","1.5022631883621216","1.5022631883621216","1.5022631883621216"
"16226","1.4711378812789917","1.4711378812789917","1.4711378812789917"
"16227","1.488991141319275","1.488991141319275","1.488991141319275"
"16228","1.491134762763977","1.491134762763977","1.491134762763977"
"16229","1.4869463443756104","1.4869463443756104","1.4869463443756104"
"16230","1.4828498363494873","1.4828498363494873","1.4828498363494873"
"16231","1.482981562614441","1.482981562614441","1.482981562614441"
"16232","1.4987927675247192","1.4987927675247192","1.4987927675247192"
"16233","1.461137294769287","1.461137294769287","1.461137294769287"
"16234","1.4776434898376465","1.4776434898376465","1.4776434898376465"
"16235","1.4854897260665894","1.4854897260665894","1.4854897260665894"
"16236","1.4735897779464722","1.4735897779464722","1.4735897779464722"
"16237","1.4865028858184814","1.4865028858184814","1.4865028858184814"
"16238","1.4859273433685303","1.4859273433685303","1.4859273433685303"
"16239","1.4833991527557373","1.4833991527557373","1.4833991527557373"
"16240","1.4832806587219238","1.4832806587219238","1.4832806587219238"
"16241","1.471087098121643","1.471087098121643","1.471087098121643"
"16242","1.493579626083374","1.493579626083374","1.493579626083374"
"16243","1.4616689682006836","1.4616689682006836","1.4616689682006836"
"16244","1.4866560697555542","1.4866560697555542","1.4866560697555542"
"16245","1.469103217124939","1.469103217124939","1.469103217124939"
"16246","1.470685601234436","1.470685601234436","1.470685601234436"
"16247","1.4824262857437134","1.4824262857437134","1.4824262857437134"
"16248","1.4860646724700928","1.4860646724700928","1.4860646724700928"
"16249","1.4669253826141357","1.4669253826141357","1.4669253826141357"
"16250","1.4870327711105347","1.4870327711105347","1.4870327711105347"
"16251","1.4573110342025757","1.4573110342025757","1.4573110342025757"
"16252","1.4911020994186401","1.4911020994186401","1.4911020994186401"
"16253","1.4740616083145142","1.4740616083145142","1.4740616083145142"
"16254","1.4688774347305298","1.4688774347305298","1.4688774347305298"
"16255","1.473824381828308","1.473824381828308","1.473824381828308"
"16256","1.4806115627288818","1.4806115627288818","1.4806115627288818"
