"iteration","training-loss","Grouped runs - lm-loss-training/lm loss__MIN","Grouped runs - lm-loss-training/lm loss__MAX"
"282","2.2422375679016113","2.2422375679016113","2.2422375679016113"
"283","2.287799835205078","2.287799835205078","2.287799835205078"
"284","2.2536818981170654","2.2536818981170654","2.2536818981170654"
"285","2.2840535640716553","2.2840535640716553","2.2840535640716553"
"286","2.238313913345337","2.238313913345337","2.238313913345337"
"287","2.2679531574249268","2.2679531574249268","2.2679531574249268"
"288","2.2139902114868164","2.2139902114868164","2.2139902114868164"
"289","2.2674505710601807","2.2674505710601807","2.2674505710601807"
"290","2.256774425506592","2.256774425506592","2.256774425506592"
"291","2.2608368396759033","2.2608368396759033","2.2608368396759033"
"292","2.257296323776245","2.257296323776245","2.257296323776245"
"293","2.2195699214935303","2.2195699214935303","2.2195699214935303"
"294","2.2272777557373047","2.2272777557373047","2.2272777557373047"
"295","2.2140278816223145","2.2140278816223145","2.2140278816223145"
"296","2.222738027572632","2.222738027572632","2.222738027572632"
"297","2.2218809127807617","2.2218809127807617","2.2218809127807617"
"298","2.2165610790252686","2.2165610790252686","2.2165610790252686"
"299","2.256117820739746","2.256117820739746","2.256117820739746"
"300","2.2458653450012207","2.2458653450012207","2.2458653450012207"
"301","2.1894044876098633","2.1894044876098633","2.1894044876098633"
"302","2.2328572273254395","2.2328572273254395","2.2328572273254395"
"303","2.1895315647125244","2.1895315647125244","2.1895315647125244"
"304","2.2170207500457764","2.2170207500457764","2.2170207500457764"
"305","2.247556447982788","2.247556447982788","2.247556447982788"
"306","2.222648859024048","2.222648859024048","2.222648859024048"
"307","2.2192649841308594","2.2192649841308594","2.2192649841308594"
"308","2.2050843238830566","2.2050843238830566","2.2050843238830566"
"309","2.232874631881714","2.232874631881714","2.232874631881714"
"310","2.201741933822632","2.201741933822632","2.201741933822632"
"311","2.180593252182007","2.180593252182007","2.180593252182007"
"312","2.1976492404937744","2.1976492404937744","2.1976492404937744"
"313","2.1855220794677734","2.1855220794677734","2.1855220794677734"
"314","2.187206506729126","2.187206506729126","2.187206506729126"
"315","2.181159019470215","2.181159019470215","2.181159019470215"
"316","2.181659460067749","2.181659460067749","2.181659460067749"
"317","2.1840693950653076","2.1840693950653076","2.1840693950653076"
"318","2.1735079288482666","2.1735079288482666","2.1735079288482666"
"319","2.191685438156128","2.191685438156128","2.191685438156128"
"320","2.213040828704834","2.213040828704834","2.213040828704834"
"321","2.196983814239502","2.196983814239502","2.196983814239502"
"322","2.213303804397583","2.213303804397583","2.213303804397583"
"323","2.1956753730773926","2.1956753730773926","2.1956753730773926"
"324","2.192021369934082","2.192021369934082","2.192021369934082"
"325","2.225745677947998","2.225745677947998","2.225745677947998"
"326","2.1846814155578613","2.1846814155578613","2.1846814155578613"
"327","2.1733345985412598","2.1733345985412598","2.1733345985412598"
"328","2.1862175464630127","2.1862175464630127","2.1862175464630127"
"329","2.178251028060913","2.178251028060913","2.178251028060913"
"330","2.183133125305176","2.183133125305176","2.183133125305176"
"331","2.1735682487487793","2.1735682487487793","2.1735682487487793"
"332","2.1198747158050537","2.1198747158050537","2.1198747158050537"
"333","2.207385540008545","2.207385540008545","2.207385540008545"
"334","2.1412949562072754","2.1412949562072754","2.1412949562072754"
"335","2.190253496170044","2.190253496170044","2.190253496170044"
"336","2.1866087913513184","2.1866087913513184","2.1866087913513184"
"337","2.148750066757202","2.148750066757202","2.148750066757202"
"338","2.1639533042907715","2.1639533042907715","2.1639533042907715"
"339","2.1870410442352295","2.1870410442352295","2.1870410442352295"
"340","2.156590700149536","2.156590700149536","2.156590700149536"
"341","2.1369690895080566","2.1369690895080566","2.1369690895080566"
"342","2.1187353134155273","2.1187353134155273","2.1187353134155273"
"343","2.1663849353790283","2.1663849353790283","2.1663849353790283"
"344","2.1570982933044434","2.1570982933044434","2.1570982933044434"
"345","2.1363136768341064","2.1363136768341064","2.1363136768341064"
"346","2.131824254989624","2.131824254989624","2.131824254989624"
"347","2.1018075942993164","2.1018075942993164","2.1018075942993164"
"348","2.1647984981536865","2.1647984981536865","2.1647984981536865"
"349","2.1498944759368896","2.1498944759368896","2.1498944759368896"
"350","2.1456873416900635","2.1456873416900635","2.1456873416900635"
"351","2.1290457248687744","2.1290457248687744","2.1290457248687744"
"352","2.106274127960205","2.106274127960205","2.106274127960205"
"353","2.1152827739715576","2.1152827739715576","2.1152827739715576"
"354","2.126215934753418","2.126215934753418","2.126215934753418"
"355","2.15960431098938","2.15960431098938","2.15960431098938"
"356","2.1727163791656494","2.1727163791656494","2.1727163791656494"
"357","2.11641788482666","2.11641788482666","2.11641788482666"
"358","2.1205387115478516","2.1205387115478516","2.1205387115478516"
"359","2.104685068130493","2.104685068130493","2.104685068130493"
"360","2.113478183746338","2.113478183746338","2.113478183746338"
"361","2.098781108856201","2.098781108856201","2.098781108856201"
"362","2.1294829845428467","2.1294829845428467","2.1294829845428467"
"363","2.1404080390930176","2.1404080390930176","2.1404080390930176"
"364","2.11212158203125","2.11212158203125","2.11212158203125"
"365","2.0975987911224365","2.0975987911224365","2.0975987911224365"
"366","2.1256072521209717","2.1256072521209717","2.1256072521209717"
"367","2.1157801151275635","2.1157801151275635","2.1157801151275635"
"368","2.1028244495391846","2.1028244495391846","2.1028244495391846"
"369","2.134181499481201","2.134181499481201","2.134181499481201"
"370","2.1172494888305664","2.1172494888305664","2.1172494888305664"
"371","2.097395181655884","2.097395181655884","2.097395181655884"
"372","2.093050003051758","2.093050003051758","2.093050003051758"
"373","2.121544599533081","2.121544599533081","2.121544599533081"
"374","2.1300292015075684","2.1300292015075684","2.1300292015075684"
"375","2.085787057876587","2.085787057876587","2.085787057876587"
"376","2.1231186389923096","2.1231186389923096","2.1231186389923096"
"377","2.111340284347534","2.111340284347534","2.111340284347534"
"378","2.0615651607513428","2.0615651607513428","2.0615651607513428"
"379","2.1534578800201416","2.1534578800201416","2.1534578800201416"
"380","2.1260719299316406","2.1260719299316406","2.1260719299316406"
"381","2.103400707244873","2.103400707244873","2.103400707244873"
"382","2.11688494682312","2.11688494682312","2.11688494682312"
"383","2.1172595024108887","2.1172595024108887","2.1172595024108887"
"384","2.1121323108673096","2.1121323108673096","2.1121323108673096"
"385","2.0960140228271484","2.0960140228271484","2.0960140228271484"
"386","2.1302602291107178","2.1302602291107178","2.1302602291107178"
"387","2.1420271396636963","2.1420271396636963","2.1420271396636963"
"388","2.1041321754455566","2.1041321754455566","2.1041321754455566"
"389","2.071145534515381","2.071145534515381","2.071145534515381"
"390","2.070206880569458","2.070206880569458","2.070206880569458"
"391","2.092972993850708","2.092972993850708","2.092972993850708"
"392","2.0976781845092773","2.0976781845092773","2.0976781845092773"
"393","2.088993787765503","2.088993787765503","2.088993787765503"
"394","2.11633038520813","2.11633038520813","2.11633038520813"
"395","2.0938405990600586","2.0938405990600586","2.0938405990600586"
"396","2.085725784301758","2.085725784301758","2.085725784301758"
"397","2.10597825050354","2.10597825050354","2.10597825050354"
"398","2.0767698287963867","2.0767698287963867","2.0767698287963867"
"399","2.059570074081421","2.059570074081421","2.059570074081421"
"400","2.0986969470977783","2.0986969470977783","2.0986969470977783"
